arc,originnode,destinationnode,capacity
138,12,496,27.0
139,12,520,45.0
140,12,598,33.0
141,13,57,56.0
142,13,223,49.0
143,13,256,22.0
144,13,296,55.0
145,13,331,58.0
146,13,340,31.0
147,13,351,37.0
148,13,416,36.0
149,13,446,46.0
150,13,468,47.0
151,13,477,25.0
152,14,77,21.0
153,14,178,39.0
154,14,265,57.0
155,14,317,30.0
156,14,326,60.0
157,14,500,57.0
158,14,525,54.0
159,14,530,45.0
160,14,548,33.0
161,14,554,49.0
162,14,595,26.0
163,14,597,35.0
164,14,600,40.0
165,15,7,41.0
166,15,29,38.0
167,15,43,33.0
168,15,55,43.0
169,15,152,40.0
170,15,173,39.0
171,15,199,28.0
172,15,334,52.0
173,15,357,33.0
174,15,437,33.0
175,15,448,47.0
176,15,516,53.0
177,15,539,30.0
178,16,32,42.0
179,16,211,42.0
180,16,256,45.0
181,16,297,61.0
182,16,337,41.0
183,16,403,28.0
184,16,411,40.0
185,16,461,24.0
186,16,467,43.0
187,16,503,33.0
188,17,30,26.0
189,17,98,30.0
190,17,174,44.0
191,17,243,59.0
192,17,273,28.0
193,17,339,39.0
194,17,424,58.0
195,17,432,31.0
196,17,452,28.0
197,17,453,43.0
198,17,457,59.0
199,17,501,22.0
200,17,588,47.0
201,18,12,24.0
202,18,23,35.0
203,18,86,43.0
204,18,89,23.0
205,18,92,57.0
206,18,120,24.0
207,18,135,24.0
208,18,181,52.0
209,18,259,49.0
210,18,329,37.0
211,18,378,41.0
212,18,390,57.0
213,18,393,31.0
214,18,520,54.0
215,18,598,36.0
216,19,42,61.0
217,19,83,44.0
218,19,131,47.0
219,19,148,57.0
220,19,280,45.0
221,19,318,38.0
222,19,344,29.0
223,19,350,52.0
224,19,465,26.0
225,19,495,32.0
226,19,521,60.0
227,19,522,30.0
228,20,3,57.0
229,20,28,47.0
230,20,48,48.0
231,20,89,56.0
232,20,286,27.0
233,20,325,30.0
234,20,424,58.0
235,20,449,44.0
236,20,452,58.0
237,20,453,51.0
238,20,479,61.0
239,20,483,25.0
240,20,550,32.0
241,20,588,60.0
242,21,41,50.0
243,21,192,38.0
244,21,197,33.0
245,21,238,43.0
246,21,298,56.0
247,21,499,56.0
248,21,515,41.0
249,21,545,28.0
250,22,100,41.0
251,22,171,37.0
252,22,210,32.0
253,22,258,56.0
254,22,261,41.0
255,22,274,23.0
256,22,281,55.0
257,22,366,34.0
258,22,389,55.0
259,22,464,52.0
260,22,473,39.0
261,22,560,24.0
262,22,592,47.0
263,23,12,49.0
264,23,18,26.0
265,23,86,49.0
266,23,92,40.0
267,23,120,45.0
268,23,135,61.0
269,23,148,26.0
270,23,168,24.0
271,23,198,37.0
272,23,318,22.0
273,23,378,27.0
274,23,393,48.0
275,23,470,40.0
276,23,496,61.0
277,23,520,45.0
278,24,109,53.0
279,24,166,48.0
280,24,209,43.0
281,24,224,29.0
282,24,344,42.0
283,24,364,60.0
284,24,511,57.0
285,24,580,37.0
286,25,277,30.0
287,25,338,42.0
288,25,385,46.0
289,25,408,22.0
290,25,434,52.0
291,25,489,52.0
292,25,524,57.0
293,25,527,46.0
294,25,542,48.0
295,25,575,24.0
296,25,585,58.0
297,26,91,21.0
298,26,130,23.0
299,26,189,30.0
300,26,211,60.0
301,26,306,48.0
302,26,315,25.0
303,26,391,49.0
304,26,433,31.0
305,26,581,47.0
306,27,1,33.0
307,27,2,52.0
308,27,125,32.0
309,27,159,26.0
310,27,401,46.0
311,27,421,38.0
312,27,487,61.0
313,27,517,40.0
314,27,536,35.0
315,27,544,61.0
316,28,3,39.0
317,28,20,47.0
318,28,48,37.0
319,28,286,35.0
320,28,325,61.0
321,28,424,50.0
322,28,449,45.0
323,28,452,38.0
324,28,453,55.0
325,28,479,34.0
326,28,550,60.0
327,28,588,60.0
328,29,7,47.0
329,29,15,41.0
330,29,43,44.0
331,29,152,52.0
332,29,173,37.0
333,29,199,35.0
334,29,216,29.0
335,29,334,33.0
336,29,357,39.0
337,29,437,40.0
338,29,448,51.0
339,29,516,34.0
340,29,539,49.0
341,29,546,35.0
342,30,17,42.0
343,30,41,50.0
344,30,98,61.0
345,30,197,29.0
346,30,298,55.0
347,30,339,33.0
348,30,432,46.0
349,30,457,29.0
350,30,501,47.0
351,31,142,22.0
352,31,209,40.0
353,31,288,53.0
354,31,323,29.0
355,31,420,59.0
356,31,440,21.0
357,31,555,31.0
358,32,9,48.0
359,32,16,47.0
360,32,106,38.0
361,32,211,26.0
362,32,256,40.0
363,32,297,26.0
364,32,337,32.0
365,32,398,60.0
366,32,403,38.0
367,32,478,45.0
368,32,559,58.0
369,33,60,57.0
370,33,71,56.0
371,33,228,61.0
372,33,230,47.0
373,33,249,25.0
374,33,295,28.0
375,33,576,32.0
376,34,36,42.0
377,34,39,33.0
378,34,49,36.0
379,34,55,44.0
380,34,73,23.0
381,34,134,60.0
382,34,394,46.0
383,34,437,61.0
384,34,516,60.0
385,34,533,41.0
386,34,540,58.0
387,34,587,52.0
388,34,591,60.0
389,35,74,43.0
390,35,129,44.0
391,35,217,35.0
392,35,231,23.0
393,35,251,49.0
394,35,260,30.0
395,35,264,34.0
396,35,313,58.0
397,35,358,21.0
398,35,415,30.0
399,35,502,49.0
400,35,590,51.0
401,36,34,54.0
402,36,39,47.0
403,36,49,37.0
404,36,55,50.0
405,36,134,46.0
406,36,357,56.0
407,36,394,22.0
408,36,437,34.0
409,36,516,29.0
410,36,540,46.0
411,36,587,44.0
412,36,591,40.0
413,37,58,32.0
414,37,157,47.0
415,37,179,39.0
416,37,184,39.0
417,37,307,39.0
418,37,316,32.0
419,37,322,34.0
420,37,359,30.0
421,37,372,36.0
422,37,386,47.0
423,37,417,32.0
424,37,493,36.0
425,37,551,39.0
426,38,104,57.0
427,38,108,21.0
428,38,153,50.0
429,38,156,40.0
430,38,191,57.0
431,38,212,32.0
432,38,229,21.0
433,38,255,28.0
434,38,266,58.0
435,38,311,57.0
436,38,352,24.0
437,39,34,38.0
438,39,36,25.0
439,39,49,31.0
440,39,55,60.0
441,39,73,42.0
442,39,134,57.0
443,39,188,23.0
444,39,244,51.0
445,39,285,52.0
446,39,387,42.0
447,39,394,46.0
448,39,516,36.0
449,39,587,25.0
450,40,80,22.0
451,40,150,51.0
452,40,237,46.0
453,40,263,60.0
454,40,412,49.0
455,40,519,38.0
456,40,582,49.0
457,40,594,23.0
458,41,21,41.0
459,41,30,56.0
460,41,98,42.0
461,41,192,28.0
462,41,197,26.0
463,41,238,44.0
464,41,298,31.0
465,41,330,29.0
466,42,19,55.0
467,42,97,45.0
468,42,126,59.0
469,42,131,40.0
470,42,148,57.0
471,42,267,52.0
472,42,309,52.0
473,42,350,59.0
474,42,410,29.0
475,42,465,36.0
476,42,474,60.0
477,42,522,61.0
478,42,593,33.0
479,43,7,25.0
480,43,15,25.0
481,43,29,54.0
482,43,51,48.0
483,43,55,38.0
484,43,134,58.0
485,43,173,29.0
486,43,268,33.0
487,43,334,56.0
488,43,399,43.0
489,43,435,22.0
490,43,437,24.0
491,43,539,42.0
492,43,540,34.0
493,44,4,22.0
494,44,46,33.0
495,44,87,46.0
496,44,105,35.0
497,44,138,25.0
498,44,158,21.0
499,44,188,27.0
500,44,245,27.0
501,44,308,37.0
502,44,375,33.0
503,44,387,39.0
504,44,405,41.0
505,44,431,23.0
506,45,5,40.0
507,45,53,45.0
508,45,116,46.0
509,45,157,41.0
510,45,179,46.0
511,45,184,45.0
512,45,372,49.0
513,45,460,32.0
514,45,497,55.0
515,46,4,49.0
516,46,44,54.0
517,46,87,61.0
518,46,138,31.0
519,46,158,37.0
520,46,188,60.0
521,46,245,25.0
522,46,278,22.0
523,46,285,26.0
524,46,308,32.0
525,46,361,52.0
526,46,382,33.0
527,46,387,29.0
528,46,394,24.0
529,46,431,37.0
530,47,1,43.0
531,47,6,36.0
532,47,10,60.0
533,47,119,42.0
534,47,122,27.0
535,47,221,48.0
536,47,235,51.0
537,47,322,58.0
538,47,359,25.0
539,47,383,28.0
540,47,386,41.0
541,47,482,29.0
542,47,490,23.0
543,47,493,61.0
544,47,551,26.0
545,48,3,60.0
546,48,20,37.0
547,48,28,41.0
548,48,89,39.0
549,48,120,25.0
550,48,259,23.0
551,48,286,57.0
552,48,325,59.0
553,48,329,32.0
554,48,390,59.0
555,48,449,23.0
556,48,452,50.0
557,48,453,50.0
558,48,479,40.0
559,48,483,26.0
560,48,550,47.0
561,48,588,39.0
562,48,598,55.0
563,49,34,43.0
564,49,36,22.0
565,49,39,60.0
566,49,55,54.0
567,49,73,56.0
568,49,134,61.0
569,49,188,25.0
570,49,244,38.0
571,49,387,60.0
572,49,394,20.0
573,49,516,29.0
574,49,587,33.0
575,50,163,38.0
576,50,195,48.0
577,50,219,24.0
578,50,275,56.0
579,50,436,49.0
580,50,441,24.0
581,50,534,40.0
582,51,43,42.0
583,51,125,23.0
584,51,215,49.0
585,51,268,37.0
586,51,334,58.0
587,51,376,30.0
588,51,399,50.0
589,51,435,60.0
590,51,523,24.0
591,51,540,35.0
592,51,544,29.0
593,52,95,33.0
594,52,129,34.0
595,52,222,25.0
596,52,231,34.0
597,52,240,43.0
598,52,253,42.0
599,52,260,30.0
600,52,299,37.0
601,52,303,56.0
602,52,321,28.0
603,52,332,27.0
604,52,358,60.0
605,52,371,54.0
606,52,415,60.0
607,52,442,57.0
608,52,532,21.0
609,53,5,49.0
610,53,45,36.0
611,53,116,29.0
612,53,157,22.0
613,53,179,24.0
614,53,342,56.0
615,53,396,58.0
616,53,427,58.0
617,53,460,39.0
618,53,497,31.0
619,53,504,61.0
620,53,535,31.0
621,53,565,43.0
622,54,67,29.0
623,54,107,39.0
624,54,111,26.0
625,54,170,22.0
626,54,310,34.0
627,54,367,31.0
628,54,413,26.0
629,54,455,51.0
630,54,509,61.0
631,54,537,43.0
632,54,538,51.0
633,54,564,52.0
634,55,15,45.0
635,55,34,30.0
636,55,36,23.0
637,55,39,35.0
638,55,43,54.0
639,55,49,57.0
640,55,134,52.0
641,55,357,33.0
642,55,437,23.0
643,55,516,60.0
644,55,587,44.0
645,56,66,40.0
646,56,77,45.0
647,56,136,24.0
648,56,178,45.0
649,56,271,54.0
650,56,427,30.0
651,56,530,34.0
652,56,535,58.0
653,56,549,21.0
654,56,557,23.0
655,56,565,24.0
656,56,571,22.0
657,56,586,39.0
658,57,13,52.0
659,57,223,36.0
660,57,256,23.0
661,57,296,57.0
662,57,331,46.0
663,57,340,53.0
664,57,351,59.0
665,58,37,28.0
666,58,194,47.0
667,58,221,56.0
668,58,235,51.0
669,58,307,50.0
670,58,316,31.0
671,58,322,30.0
672,58,349,24.0
673,58,359,58.0
674,58,372,43.0
675,58,386,27.0
676,58,460,60.0
677,58,490,46.0
678,58,551,58.0
679,58,556,46.0
680,59,62,35.0
681,59,67,39.0
682,59,71,44.0
683,59,111,29.0
684,59,170,38.0
685,59,287,55.0
686,59,310,55.0
687,59,327,57.0
688,59,355,30.0
689,59,367,21.0
690,59,485,56.0
691,59,486,30.0
692,59,508,41.0
693,59,509,23.0
694,59,537,34.0
695,60,33,42.0
696,60,71,30.0
697,60,230,29.0
698,60,249,26.0
699,60,295,45.0
700,60,407,59.0
701,60,505,49.0
702,60,576,40.0
703,61,79,42.0
704,61,161,50.0
705,61,182,31.0
706,61,205,21.0
707,61,286,41.0
708,61,360,26.0
709,61,462,53.0
710,61,483,21.0
711,61,541,23.0
712,61,547,39.0
713,61,550,43.0
714,61,567,30.0
715,61,574,33.0
716,61,579,30.0
717,62,59,34.0
718,62,67,21.0
719,62,93,61.0
720,62,100,51.0
721,62,111,57.0
722,62,210,37.0
723,62,258,28.0
724,62,287,52.0
725,62,327,61.0
726,62,355,58.0
727,62,473,50.0
728,62,485,56.0
729,62,529,37.0
730,63,7,44.0
731,63,152,34.0
732,63,173,53.0
733,63,216,30.0
734,63,291,47.0
735,63,324,54.0
736,63,421,45.0
737,63,487,25.0
738,63,539,48.0
739,63,546,41.0
740,63,558,30.0
741,64,78,36.0
742,64,144,60.0
743,64,190,32.0
744,64,379,26.0
745,64,416,21.0
746,64,513,60.0
747,65,70,58.0
748,65,101,29.0
749,65,123,30.0
750,65,139,49.0
751,65,214,45.0
752,65,276,41.0
753,65,328,27.0
754,65,492,24.0
755,65,510,58.0
756,65,511,44.0
757,65,573,36.0
758,66,56,37.0
759,66,136,42.0
760,66,178,41.0
761,66,265,22.0
762,66,271,60.0
763,66,293,49.0
764,66,345,49.0
765,66,530,28.0
766,66,554,55.0
767,66,557,30.0
768,66,578,53.0
769,67,54,59.0
770,67,59,20.0
771,67,62,52.0
772,67,100,30.0
773,67,107,24.0
774,67,111,41.0
775,67,170,50.0
776,67,258,51.0
777,67,287,51.0
778,67,413,57.0
779,67,485,28.0
780,67,529,28.0
781,67,537,60.0
782,67,538,45.0
783,67,564,32.0
784,68,146,29.0
785,68,223,34.0
786,68,239,56.0
787,68,324,39.0
788,68,416,48.0
789,68,446,54.0
790,68,468,43.0
791,68,477,42.0
792,68,519,55.0
793,68,582,29.0
794,68,594,45.0
795,69,5,48.0
796,69,194,26.0
797,69,232,53.0
798,69,316,34.0
799,69,319,31.0
800,69,396,22.0
801,69,460,42.0
802,69,494,41.0
803,69,596,55.0
804,70,65,41.0
805,70,123,23.0
806,70,139,43.0
807,70,276,54.0
808,70,328,21.0
809,70,492,56.0
810,71,33,45.0
811,71,59,33.0
812,71,60,45.0
813,71,228,43.0
814,71,295,46.0
815,71,327,35.0
816,71,355,41.0
817,71,485,61.0
818,71,486,24.0
819,72,201,31.0
820,72,241,41.0
821,72,360,34.0
822,72,400,24.0
823,72,412,30.0
824,72,462,48.0
825,72,567,27.0
826,72,579,42.0
827,73,34,44.0
828,73,39,45.0
829,73,49,23.0
830,73,105,59.0
831,73,110,57.0
832,73,141,50.0
833,73,244,37.0
834,73,246,59.0
835,73,387,37.0
836,73,394,28.0
837,73,533,50.0
838,73,553,41.0
839,73,572,38.0
840,73,587,38.0
841,73,591,55.0
842,74,35,38.0
843,74,217,56.0
844,74,251,61.0
845,74,264,41.0
846,74,313,24.0
847,74,502,36.0
848,75,94,58.0
849,75,102,41.0
850,75,155,48.0
851,75,186,38.0
852,75,207,43.0
853,75,226,60.0
854,75,233,35.0
855,75,269,48.0
856,75,279,22.0
857,75,397,26.0
858,75,404,33.0
859,75,454,49.0
860,75,472,26.0
861,76,108,22.0
862,76,109,45.0
863,76,112,41.0
864,76,209,24.0
865,76,212,40.0
866,76,266,35.0
867,76,323,53.0
868,76,555,26.0
869,77,14,53.0
870,77,56,44.0
871,77,178,28.0
872,77,271,23.0
873,77,305,46.0
874,77,319,31.0
875,77,326,61.0
876,77,427,43.0
877,77,530,44.0
878,77,549,50.0
879,77,557,53.0
880,77,586,60.0
881,77,600,25.0
882,78,64,61.0
883,78,127,52.0
884,78,144,37.0
885,78,277,34.0
886,78,379,44.0
887,78,434,48.0
888,78,445,21.0
889,78,455,26.0
890,78,513,38.0
891,78,566,35.0
892,79,61,30.0
893,79,81,28.0
894,79,161,55.0
895,79,164,47.0
896,79,360,59.0
897,79,388,59.0
898,79,458,52.0
899,79,567,42.0
900,79,579,52.0
901,80,40,34.0
902,80,82,34.0
903,80,150,60.0
904,80,201,24.0
905,80,263,27.0
906,80,382,60.0
907,80,400,33.0
908,81,79,27.0
909,81,86,40.0
910,81,164,45.0
911,81,167,22.0
912,81,181,37.0
913,81,388,35.0
914,81,390,27.0
915,81,422,24.0
916,82,80,48.0
917,82,201,49.0
918,82,242,23.0
919,82,263,52.0
920,82,382,40.0
921,82,400,35.0
922,83,19,52.0
923,83,166,47.0
924,83,280,41.0
925,83,344,38.0
926,83,365,31.0
927,83,495,31.0
928,83,511,31.0
929,83,521,23.0
930,84,182,60.0
931,84,203,35.0
932,84,205,49.0
933,84,283,31.0
934,84,429,27.0
935,84,439,44.0
936,84,462,61.0
937,84,547,57.0
938,84,574,38.0
939,85,133,50.0
940,85,193,46.0
941,85,248,47.0
942,85,257,24.0
943,85,488,44.0
944,85,577,33.0
945,85,584,49.0
946,86,12,59.0
947,86,18,45.0
948,86,23,37.0
949,86,81,21.0
950,86,89,31.0
951,86,92,29.0
952,86,120,37.0
953,86,135,33.0
954,86,181,39.0
955,86,329,29.0
956,86,378,30.0
957,86,390,42.0
958,86,393,59.0
959,86,598,27.0
960,87,44,39.0
961,87,46,27.0
962,87,105,38.0
963,87,138,40.0
964,87,158,56.0
965,87,188,50.0
966,87,244,28.0
967,87,245,21.0
968,87,285,24.0
969,87,308,22.0
970,87,387,39.0
971,87,394,37.0
972,87,405,41.0
973,87,431,40.0
974,88,151,54.0
975,88,307,22.0
976,88,322,34.0
977,88,417,58.0
978,88,493,48.0
979,89,3,41.0
980,89,12,23.0
981,89,18,35.0
982,89,20,35.0
983,89,48,47.0
984,89,86,21.0
985,89,120,21.0
986,89,135,30.0
987,89,174,59.0
988,89,259,24.0
989,89,325,24.0
990,89,329,50.0
991,89,390,44.0
992,89,393,45.0
993,89,452,26.0
994,89,453,33.0
995,89,479,39.0
996,89,483,23.0
997,89,520,45.0
998,89,588,32.0
999,89,598,28.0
1000,90,220,32.0
1001,90,309,29.0
1002,90,368,46.0
1003,90,384,21.0
1004,90,410,41.0
1005,90,471,38.0
1006,90,570,58.0
1007,91,26,57.0
1008,91,299,24.0
1009,91,306,21.0
1010,91,353,49.0
1011,91,391,55.0
1012,91,430,22.0
1013,91,433,33.0
1014,91,442,28.0
1015,91,476,42.0
1016,91,514,27.0
1017,91,569,34.0
1018,92,12,30.0
1019,92,18,25.0
1020,92,23,32.0
1021,92,86,43.0
1022,92,135,32.0
1023,92,167,36.0
1024,92,168,28.0
1025,92,181,28.0
1026,92,198,38.0
1027,92,329,50.0
1028,92,378,60.0
1029,92,470,46.0
1030,93,62,33.0
1031,93,228,47.0
1032,93,258,57.0
1033,93,261,56.0
1034,93,327,41.0
1035,93,355,52.0
1036,94,75,57.0
1037,94,102,31.0
1038,94,155,38.0
1039,94,186,30.0
1040,94,207,23.0
1041,94,213,56.0
1042,94,226,29.0
1043,94,233,53.0
1044,94,250,26.0
1045,94,269,55.0
1046,94,279,31.0
1047,94,397,52.0
1048,94,451,35.0
1049,94,454,49.0
1050,94,472,54.0
1051,95,52,51.0
1052,95,299,20.0
1053,95,332,31.0
1054,95,353,26.0
1055,95,373,56.0
1056,95,430,42.0
1057,95,442,37.0
1058,95,476,45.0
1059,95,514,23.0
1060,95,532,55.0
1061,95,569,59.0
1062,96,102,41.0
1063,96,113,54.0
1064,96,128,47.0
1065,96,132,26.0
1066,96,177,51.0
1067,96,186,27.0
1068,96,213,45.0
1069,96,225,60.0
1070,96,333,49.0
1071,96,443,59.0
1072,96,451,48.0
1073,97,42,46.0
1074,97,126,58.0
1075,97,206,30.0
1076,97,267,48.0
1077,97,309,22.0
1078,97,350,28.0
1079,97,410,54.0
1080,97,474,57.0
1081,97,593,22.0
1082,98,17,38.0
1083,98,30,24.0
1084,98,41,22.0
1085,98,197,42.0
1086,98,238,22.0
1087,98,284,59.0
1088,98,298,51.0
1089,98,330,59.0
1090,98,339,36.0
1091,98,409,21.0
1092,98,432,27.0
1093,99,183,44.0
1094,99,270,25.0
1095,99,403,54.0
1096,99,411,30.0
1097,99,461,52.0
1098,99,503,37.0
1099,99,507,52.0
1100,100,22,29.0
1101,100,62,20.0
1102,100,67,52.0
1103,100,210,25.0
1104,100,258,53.0
1105,100,290,42.0
1106,100,464,53.0
1107,100,473,60.0
1108,100,475,50.0
1109,100,529,49.0
1110,100,561,26.0
1111,100,564,31.0
1112,101,65,26.0
1113,101,123,22.0
1114,101,139,29.0
1115,101,214,45.0
1116,101,267,42.0
1117,101,465,52.0
1118,101,492,36.0
1119,101,495,39.0
1120,101,511,61.0
1121,101,573,43.0
1122,102,75,34.0
1123,102,94,55.0
1124,102,96,27.0
1125,102,113,27.0
1126,102,118,41.0
1127,102,132,29.0
1128,102,186,50.0
1129,102,207,25.0
1130,102,213,47.0
1131,102,226,52.0
1132,102,233,43.0
1133,102,269,44.0
1134,102,377,47.0
1135,102,451,37.0
1136,102,454,34.0
1137,103,124,52.0
1138,103,166,24.0
1139,103,224,53.0
1140,103,247,58.0
1141,103,304,40.0
1142,103,348,51.0
1143,103,365,49.0
1144,103,580,22.0
1145,104,38,45.0
1146,104,149,31.0
1147,104,153,54.0
1148,104,156,61.0
1149,104,229,56.0
1150,104,250,25.0
1151,104,255,57.0
1152,104,352,55.0
1153,104,397,30.0
1154,105,44,48.0
1155,105,73,28.0
1156,105,87,28.0
1157,105,138,48.0
1158,105,141,47.0
1159,105,188,34.0
1160,105,244,48.0
1161,105,245,60.0
1162,105,246,24.0
1163,105,335,60.0
1164,105,387,52.0
1165,105,394,55.0
1166,105,405,39.0
1167,105,418,55.0
1168,105,553,30.0
1169,105,587,49.0
1170,106,9,58.0
1171,106,32,52.0
1172,106,137,28.0
1173,106,202,48.0
1174,106,294,37.0
1175,106,351,50.0
1176,106,398,42.0
1177,106,425,33.0
1178,106,438,36.0
1179,106,478,52.0
1180,106,559,23.0
1181,107,54,35.0
1182,107,67,30.0
1183,107,127,32.0
1184,107,170,56.0
1185,107,413,52.0
1186,107,455,39.0
1187,107,513,23.0
1188,107,524,31.0
1189,107,538,47.0
1190,107,542,36.0
1191,107,564,32.0
1192,107,575,35.0
1193,107,585,53.0
1194,108,38,55.0
1195,108,76,57.0
1196,108,112,40.0
1197,108,153,59.0
1198,108,156,53.0
1199,108,191,31.0
1200,108,212,36.0
1201,108,266,29.0
1202,108,311,22.0
1203,109,24,57.0
1204,109,76,42.0
1205,109,112,51.0
1206,109,166,53.0
1207,109,209,46.0
1208,109,224,49.0
1209,109,247,56.0
1210,109,364,58.0
1211,109,580,28.0
1212,110,73,60.0
1213,110,141,28.0
1214,110,246,55.0
1215,110,257,56.0
1216,110,363,44.0
1217,110,444,58.0
1218,110,533,55.0
1219,110,553,49.0
1220,110,572,35.0
1221,110,584,37.0
1222,110,591,28.0
1223,111,54,34.0
1224,111,59,30.0
1225,111,62,58.0
1226,111,67,21.0
1227,111,170,56.0
1228,111,258,22.0
1229,111,287,48.0
1230,111,327,26.0
1231,111,355,27.0
1232,111,485,30.0
1233,111,508,36.0
1234,111,529,45.0
1235,111,537,54.0
1236,111,564,25.0
1237,112,76,43.0
1238,112,108,29.0
1239,112,109,60.0
1240,112,209,52.0
1241,112,212,47.0
1242,112,224,25.0
1243,112,266,36.0
1244,112,555,39.0
1245,113,96,28.0
1246,113,102,55.0
1247,113,118,60.0
1248,113,177,61.0
1249,113,186,32.0
1250,113,196,28.0
1251,113,213,21.0
1252,113,225,42.0
1253,113,333,61.0
1254,113,451,54.0
1255,113,498,49.0
1256,113,599,47.0
1257,114,165,22.0
1258,114,187,52.0
1259,114,289,22.0
1260,114,300,55.0
1261,114,317,34.0
1262,114,419,35.0
1263,114,447,53.0
1264,114,480,23.0
1265,114,525,61.0
1266,114,528,34.0
1267,114,583,43.0
1268,115,175,51.0
1269,115,238,45.0
1270,115,284,51.0
1271,115,330,60.0
1272,115,409,58.0
1273,115,466,36.0
1274,115,545,38.0
1275,115,562,35.0
1276,116,5,42.0
1277,116,45,53.0
1278,116,53,28.0
1279,116,157,31.0
1280,116,305,55.0
1281,116,342,37.0
1282,116,396,23.0
1283,116,427,43.0
1284,116,460,33.0
1285,116,497,50.0
1286,116,504,58.0
1287,116,535,22.0
1288,116,549,30.0
1289,116,565,21.0
1290,117,121,49.0
1291,117,150,47.0
1292,117,202,51.0
1293,117,241,52.0
1294,117,294,23.0
1295,117,412,58.0
1296,117,438,53.0
1297,118,102,25.0
1298,118,113,31.0
1299,118,186,55.0
1300,118,196,38.0
1301,118,207,60.0
1302,118,213,24.0
1303,118,377,45.0
1304,118,451,45.0
1305,118,454,27.0
1306,118,512,40.0
1307,118,599,22.0
1308,119,1,50.0
1309,119,6,24.0
1310,119,10,25.0
1311,119,47,49.0
1312,119,122,46.0
1313,119,221,60.0
1314,119,235,21.0
1315,119,322,22.0
1316,119,376,48.0
1317,119,383,44.0
1318,119,386,36.0
1319,119,482,34.0
1320,119,490,56.0
1321,119,536,22.0
1322,119,551,51.0
1323,119,556,44.0
1324,120,3,40.0
1325,120,12,53.0
1326,120,18,57.0
1327,120,23,55.0
1328,120,48,49.0
1329,120,86,55.0
1330,120,89,59.0
1331,120,135,29.0
1332,120,174,41.0
1333,120,259,45.0
1334,120,329,56.0
1335,120,393,54.0
1336,120,452,55.0
1337,120,453,27.0
1338,120,520,46.0
1339,120,588,52.0
1340,120,598,39.0
1341,121,117,51.0
1342,121,137,51.0
1343,121,202,59.0
1344,121,241,54.0
1345,121,294,34.0
1346,121,425,26.0
1347,121,429,37.0
1348,121,438,41.0
1349,121,543,36.0
1350,122,1,36.0
1351,122,6,40.0
1352,122,10,25.0
1353,122,47,26.0
1354,122,119,54.0
1355,122,221,53.0
1356,122,235,44.0
1357,122,322,34.0
1358,122,383,47.0
1359,122,401,44.0
1360,122,482,51.0
