arc,originnode,destinationnode,capacity
168,6,26,11.0
169,6,29,16.0
170,6,63,28.0
171,6,116,28.0
172,6,124,10.0
173,6,144,24.0
174,6,159,14.0
175,6,162,10.0
176,6,172,27.0
177,6,174,11.0
178,6,185,24.0
179,6,220,19.0
180,6,221,10.0
181,6,224,12.0
182,6,255,17.0
183,6,260,14.0
184,6,266,29.0
185,6,270,10.0
186,6,288,18.0
187,6,331,11.0
188,6,360,20.0
189,6,369,28.0
190,6,407,20.0
191,6,423,10.0
192,6,450,14.0
193,6,453,16.0
194,6,454,22.0
195,6,466,23.0
196,6,469,19.0
197,6,471,10.0
198,6,480,19.0
199,6,503,15.0
200,6,507,16.0
201,6,524,11.0
202,6,540,10.0
203,6,556,27.0
204,6,566,22.0
205,7,18,10.0
206,7,63,26.0
207,7,64,29.0
208,7,79,22.0
209,7,81,13.0
210,7,102,26.0
211,7,124,16.0
212,7,144,14.0
213,7,159,13.0
214,7,174,25.0
215,7,185,25.0
216,7,208,12.0
217,7,220,18.0
218,7,224,29.0
219,7,248,16.0
220,7,260,21.0
221,7,264,16.0
222,7,266,11.0
223,7,278,22.0
224,7,288,28.0
225,7,292,20.0
226,7,333,19.0
227,7,348,13.0
228,7,360,16.0
229,7,407,18.0
230,7,419,13.0
231,7,423,23.0
232,7,432,26.0
233,7,453,18.0
234,7,458,11.0
235,7,466,27.0
236,7,476,14.0
237,7,480,29.0
238,7,493,19.0
239,7,517,22.0
240,7,532,23.0
241,7,556,11.0
242,7,565,26.0
243,7,566,14.0
244,7,567,20.0
245,7,570,24.0
246,7,571,13.0
247,8,2,24.0
248,8,61,24.0
249,8,97,19.0
250,8,110,25.0
251,8,168,14.0
252,8,169,28.0
253,8,188,29.0
254,8,193,25.0
255,8,214,23.0
256,8,261,15.0
257,8,262,17.0
258,8,309,15.0
259,8,323,22.0
260,8,339,17.0
261,8,368,15.0
262,8,381,25.0
263,8,405,22.0
264,8,411,29.0
265,8,412,24.0
266,8,431,29.0
267,8,445,26.0
268,8,474,11.0
269,8,487,10.0
270,8,491,23.0
271,8,498,13.0
272,8,518,12.0
273,8,521,23.0
274,8,544,16.0
275,8,554,24.0
276,8,563,28.0
277,8,588,22.0
278,8,590,18.0
279,8,591,15.0
280,9,5,29.0
281,9,20,13.0
282,9,22,13.0
283,9,31,29.0
284,9,49,14.0
285,9,98,10.0
286,9,113,13.0
287,9,120,19.0
288,9,138,27.0
289,9,155,24.0
290,9,165,12.0
291,9,168,26.0
292,9,169,26.0
293,9,183,17.0
294,9,200,18.0
295,9,216,29.0
296,9,217,28.0
297,9,223,13.0
298,9,239,29.0
299,9,240,10.0
300,9,244,24.0
301,9,274,12.0
302,9,277,20.0
303,9,280,11.0
304,9,283,26.0
305,9,294,18.0
306,9,323,17.0
307,9,325,29.0
308,9,346,15.0
309,9,367,26.0
310,9,370,16.0
311,9,375,17.0
312,9,388,10.0
313,9,413,23.0
314,9,435,23.0
315,9,459,28.0
316,9,482,18.0
317,9,483,26.0
318,9,485,14.0
319,9,487,21.0
320,9,491,28.0
321,9,509,25.0
322,9,531,27.0
323,9,547,20.0
324,9,548,27.0
325,9,563,28.0
326,9,581,18.0
327,9,591,21.0
328,9,598,25.0
329,10,12,19.0
330,10,13,28.0
331,10,30,14.0
332,10,43,23.0
333,10,113,24.0
334,10,145,21.0
335,10,151,17.0
336,10,168,15.0
337,10,193,11.0
338,10,198,10.0
339,10,247,19.0
340,10,297,20.0
341,10,303,10.0
342,10,338,10.0
343,10,347,20.0
344,10,372,21.0
345,10,386,21.0
346,10,396,12.0
347,10,439,24.0
348,10,456,10.0
349,10,525,24.0
350,10,534,26.0
351,10,544,12.0
352,10,547,28.0
353,10,562,24.0
354,10,578,25.0
355,10,590,11.0
356,10,598,29.0
357,11,4,29.0
358,11,5,14.0
359,11,21,19.0
360,11,28,29.0
361,11,47,24.0
362,11,57,16.0
363,11,58,10.0
364,11,69,18.0
365,11,78,13.0
366,11,98,13.0
367,11,128,13.0
368,11,130,14.0
369,11,137,10.0
370,11,138,20.0
371,11,153,20.0
372,11,178,22.0
373,11,200,15.0
374,11,316,25.0
375,11,322,25.0
376,11,340,24.0
377,11,355,23.0
378,11,370,12.0
379,11,391,16.0
380,11,441,29.0
381,11,447,27.0
382,11,460,14.0
383,11,468,19.0
384,11,470,23.0
385,11,477,11.0
386,11,505,29.0
387,11,520,14.0
388,11,530,15.0
389,11,548,18.0
390,11,552,28.0
391,11,586,11.0
392,11,587,25.0
393,11,593,18.0
394,11,600,19.0
395,12,10,13.0
396,12,13,23.0
397,12,30,29.0
398,12,74,27.0
399,12,100,13.0
400,12,106,12.0
401,12,129,11.0
402,12,145,23.0
403,12,151,27.0
404,12,166,29.0
405,12,190,19.0
406,12,210,18.0
407,12,234,11.0
408,12,303,20.0
409,12,343,12.0
410,12,372,20.0
411,12,395,21.0
412,12,396,18.0
413,12,397,25.0
414,12,398,20.0
415,12,414,29.0
416,12,439,13.0
417,12,461,29.0
418,12,497,22.0
419,12,500,28.0
420,12,516,29.0
421,12,525,14.0
422,12,534,14.0
423,12,578,25.0
424,13,10,29.0
425,13,12,12.0
426,13,30,16.0
427,13,100,26.0
428,13,106,22.0
429,13,115,10.0
430,13,129,26.0
431,13,151,16.0
432,13,166,16.0
433,13,198,14.0
434,13,210,23.0
435,13,234,28.0
436,13,272,14.0
437,13,303,18.0
438,13,318,27.0
439,13,343,17.0
440,13,372,25.0
441,13,396,28.0
442,13,397,20.0
443,13,398,23.0
444,13,414,23.0
445,13,439,24.0
446,13,461,23.0
447,13,497,26.0
448,13,516,12.0
449,13,525,17.0
450,13,534,28.0
451,13,578,24.0
452,14,34,26.0
453,14,46,21.0
454,14,74,24.0
455,14,106,25.0
456,14,111,29.0
457,14,115,21.0
458,14,117,21.0
459,14,136,24.0
460,14,154,24.0
461,14,180,12.0
462,14,205,16.0
463,14,226,13.0
464,14,252,12.0
465,14,269,26.0
466,14,275,28.0
467,14,279,29.0
468,14,293,23.0
469,14,334,12.0
470,14,385,13.0
471,14,421,29.0
472,14,461,21.0
473,14,479,16.0
474,14,515,25.0
475,14,519,29.0
476,14,539,11.0
477,14,560,12.0
478,14,596,17.0
479,15,17,16.0
480,15,32,15.0
481,15,152,12.0
482,15,176,14.0
483,15,187,28.0
484,15,202,19.0
485,15,212,28.0
486,15,232,12.0
487,15,237,21.0
488,15,250,27.0
489,15,257,21.0
490,15,301,22.0
491,15,308,21.0
492,15,315,22.0
493,15,319,29.0
494,15,358,19.0
495,15,422,12.0
496,15,429,13.0
497,15,442,29.0
498,15,538,21.0
499,15,561,21.0
500,15,583,20.0
501,16,6,13.0
502,16,22,29.0
503,16,26,16.0
504,16,29,25.0
505,16,71,19.0
506,16,116,19.0
507,16,120,26.0
508,16,124,24.0
509,16,155,15.0
510,16,160,27.0
511,16,162,27.0
512,16,172,14.0
513,16,174,19.0
514,16,216,12.0
515,16,221,15.0
516,16,224,13.0
517,16,238,19.0
518,16,255,25.0
519,16,260,13.0
520,16,270,22.0
521,16,288,22.0
522,16,320,24.0
523,16,331,15.0
524,16,335,24.0
525,16,350,30.0
526,16,364,13.0
527,16,369,19.0
528,16,423,13.0
529,16,433,18.0
530,16,450,27.0
531,16,459,24.0
532,16,469,26.0
533,16,471,16.0
534,16,480,24.0
535,16,483,17.0
536,16,503,22.0
537,16,507,26.0
538,16,524,19.0
539,16,540,27.0
540,16,592,26.0
541,17,15,11.0
542,17,32,13.0
543,17,118,25.0
544,17,152,24.0
545,17,176,12.0
546,17,187,14.0
547,17,202,18.0
548,17,212,26.0
549,17,218,12.0
550,17,232,17.0
551,17,237,13.0
552,17,250,12.0
553,17,257,17.0
554,17,300,10.0
555,17,308,21.0
556,17,315,27.0
557,17,319,12.0
558,17,332,19.0
559,17,358,19.0
560,17,415,14.0
561,17,422,27.0
562,17,427,29.0
563,17,429,23.0
564,17,442,20.0
565,17,510,17.0
566,17,513,11.0
567,17,527,23.0
568,17,538,10.0
569,17,561,21.0
570,17,583,21.0
571,18,7,26.0
572,18,80,26.0
573,18,81,14.0
574,18,95,13.0
575,18,102,22.0
576,18,104,22.0
577,18,185,12.0
578,18,203,25.0
579,18,208,11.0
580,18,228,20.0
581,18,230,22.0
582,18,243,13.0
583,18,248,23.0
584,18,292,20.0
585,18,326,10.0
586,18,330,28.0
587,18,348,13.0
588,18,362,24.0
589,18,432,12.0
590,18,466,10.0
591,18,476,25.0
592,18,486,29.0
593,18,493,13.0
594,18,512,29.0
595,18,517,18.0
596,18,564,27.0
597,18,565,24.0
598,18,570,25.0
599,18,571,29.0
600,18,574,29.0
601,19,21,13.0
602,19,24,24.0
603,19,33,10.0
604,19,41,29.0
605,19,56,27.0
606,19,95,22.0
607,19,119,13.0
608,19,156,12.0
609,19,161,24.0
610,19,201,21.0
611,19,215,27.0
612,19,236,27.0
613,19,241,20.0
614,19,243,27.0
615,19,263,19.0
616,19,304,18.0
617,19,322,14.0
618,19,326,21.0
619,19,330,23.0
620,19,353,13.0
621,19,356,27.0
622,19,362,15.0
623,19,440,29.0
624,19,452,10.0
625,19,463,14.0
626,19,486,22.0
627,19,504,19.0
628,19,512,16.0
629,19,536,25.0
630,19,564,20.0
631,19,585,26.0
632,20,9,11.0
633,20,22,20.0
634,20,26,14.0
635,20,29,19.0
636,20,49,10.0
637,20,120,26.0
638,20,124,28.0
639,20,155,28.0
640,20,165,14.0
641,20,174,18.0
642,20,185,22.0
643,20,208,13.0
644,20,216,10.0
645,20,217,26.0
646,20,221,12.0
647,20,223,28.0
648,20,224,16.0
649,20,239,10.0
650,20,240,28.0
651,20,255,13.0
652,20,266,25.0
653,20,274,28.0
654,20,277,14.0
655,20,280,24.0
656,20,283,18.0
657,20,288,29.0
658,20,294,26.0
659,20,325,19.0
660,20,333,15.0
661,20,346,23.0
662,20,357,29.0
663,20,375,27.0
664,20,388,14.0
665,20,413,21.0
666,20,433,28.0
667,20,440,17.0
668,20,458,27.0
669,20,459,25.0
670,20,471,19.0
671,20,476,19.0
672,20,480,20.0
673,20,483,14.0
674,20,504,22.0
675,20,509,23.0
676,20,524,21.0
677,20,531,28.0
678,20,565,20.0
679,20,581,11.0
680,21,11,25.0
681,21,19,11.0
682,21,24,12.0
683,21,33,12.0
684,21,41,25.0
685,21,56,24.0
686,21,57,14.0
687,21,58,28.0
688,21,78,21.0
689,21,153,22.0
690,21,156,26.0
691,21,161,26.0
692,21,201,14.0
693,21,236,24.0
694,21,263,23.0
695,21,304,15.0
696,21,316,10.0
697,21,322,26.0
698,21,340,12.0
699,21,353,19.0
700,21,356,25.0
701,21,370,29.0
702,21,408,12.0
703,21,447,28.0
704,21,452,28.0
705,21,463,27.0
706,21,509,28.0
707,21,520,20.0
708,21,536,18.0
709,21,548,17.0
710,21,585,23.0
711,21,600,23.0
712,22,9,18.0
713,22,16,19.0
714,22,20,27.0
715,22,26,21.0
716,22,29,17.0
717,22,120,20.0
718,22,124,12.0
719,22,155,19.0
720,22,162,15.0
721,22,183,29.0
722,22,216,16.0
723,22,217,15.0
724,22,221,26.0
725,22,223,22.0
726,22,239,20.0
727,22,240,19.0
728,22,255,19.0
729,22,277,28.0
730,22,280,25.0
731,22,325,17.0
732,22,346,27.0
733,22,357,21.0
734,22,367,27.0
735,22,375,15.0
736,22,388,23.0
737,22,413,11.0
738,22,433,17.0
739,22,435,26.0
740,22,450,20.0
741,22,459,11.0
742,22,471,20.0
743,22,482,21.0
744,22,483,12.0
745,22,487,22.0
746,22,503,15.0
747,22,524,25.0
748,22,531,20.0
749,22,563,24.0
750,22,591,23.0
751,22,592,13.0
752,23,37,10.0
753,23,72,27.0
754,23,85,12.0
755,23,92,12.0
756,23,109,22.0
757,23,126,26.0
758,23,139,27.0
759,23,147,12.0
760,23,186,27.0
761,23,245,27.0
762,23,249,21.0
763,23,321,13.0
764,23,349,21.0
765,23,380,20.0
766,23,418,26.0
767,23,455,20.0
768,23,467,11.0
769,23,475,10.0
770,23,488,13.0
771,23,545,21.0
772,23,559,22.0
773,23,577,21.0
774,24,19,21.0
775,24,21,16.0
776,24,33,21.0
777,24,41,22.0
778,24,50,27.0
779,24,56,28.0
780,24,95,10.0
781,24,119,24.0
782,24,156,19.0
783,24,161,20.0
784,24,201,14.0
785,24,215,16.0
786,24,236,18.0
787,24,241,17.0
788,24,243,27.0
789,24,263,25.0
790,24,312,28.0
791,24,326,23.0
792,24,330,21.0
793,24,353,23.0
794,24,356,13.0
795,24,362,26.0
796,24,452,15.0
797,24,463,14.0
798,24,486,17.0
799,24,536,11.0
800,24,564,27.0
801,25,76,16.0
802,25,88,28.0
803,25,103,16.0
804,25,105,22.0
805,25,121,20.0
806,25,150,12.0
807,25,173,11.0
808,25,175,14.0
809,25,189,20.0
810,25,192,10.0
811,25,209,16.0
812,25,245,11.0
813,25,284,19.0
814,25,291,16.0
815,25,313,19.0
816,25,361,18.0
817,25,379,17.0
818,25,389,29.0
819,25,390,25.0
820,25,420,13.0
821,25,488,23.0
822,25,550,21.0
823,26,6,10.0
824,26,16,26.0
825,26,20,12.0
826,26,22,27.0
827,26,29,24.0
828,26,71,15.0
829,26,116,26.0
830,26,120,29.0
831,26,124,10.0
832,26,155,16.0
833,26,162,14.0
834,26,172,15.0
835,26,174,15.0
836,26,183,18.0
837,26,216,27.0
838,26,217,18.0
839,26,221,18.0
840,26,224,16.0
841,26,238,17.0
842,26,239,15.0
843,26,240,17.0
844,26,255,15.0
845,26,280,28.0
846,26,288,29.0
847,26,331,20.0
848,26,364,10.0
849,26,369,21.0
850,26,413,12.0
851,26,423,19.0
852,26,433,26.0
853,26,450,13.0
854,26,459,22.0
855,26,471,14.0
856,26,480,25.0
857,26,483,17.0
858,26,503,24.0
859,26,524,22.0
860,26,540,11.0
861,26,592,11.0
862,27,36,19.0
863,27,38,25.0
864,27,42,26.0
865,27,90,28.0
866,27,143,14.0
867,27,170,18.0
868,27,276,16.0
869,27,282,26.0
870,27,342,16.0
871,27,354,26.0
872,27,365,10.0
873,27,382,22.0
874,27,384,12.0
875,27,400,17.0
876,27,401,24.0
877,27,410,17.0
878,27,451,23.0
879,27,523,22.0
880,27,573,22.0
881,27,579,15.0
882,27,594,15.0
883,27,597,28.0
884,28,5,15.0
885,28,11,11.0
886,28,31,10.0
887,28,43,14.0
888,28,47,25.0
889,28,58,16.0
890,28,98,27.0
891,28,113,27.0
892,28,128,26.0
893,28,130,11.0
894,28,137,27.0
895,28,138,15.0
896,28,198,12.0
897,28,200,27.0
898,28,297,12.0
899,28,316,13.0
900,28,338,25.0
901,28,340,27.0
902,28,355,25.0
903,28,468,24.0
904,28,470,25.0
905,28,477,27.0
906,28,485,29.0
907,28,505,16.0
908,28,547,26.0
909,28,548,14.0
910,28,552,20.0
911,28,562,27.0
912,28,587,14.0
913,28,593,11.0
914,28,598,21.0
915,28,600,28.0
916,29,6,12.0
917,29,16,18.0
918,29,20,10.0
919,29,22,16.0
920,29,26,21.0
921,29,116,26.0
922,29,120,24.0
923,29,124,21.0
924,29,155,24.0
925,29,162,29.0
926,29,172,17.0
927,29,174,22.0
928,29,185,22.0
929,29,216,21.0
930,29,217,21.0
931,29,221,23.0
932,29,224,26.0
933,29,240,10.0
934,29,255,10.0
935,29,260,28.0
936,29,266,29.0
937,29,280,25.0
938,29,288,10.0
939,29,331,17.0
940,29,333,17.0
941,29,357,25.0
942,29,375,21.0
943,29,407,22.0
944,29,423,12.0
945,29,433,23.0
946,29,450,14.0
947,29,458,28.0
948,29,459,12.0
949,29,471,14.0
950,29,480,23.0
951,29,483,15.0
952,29,503,19.0
953,29,524,17.0
954,29,540,24.0
955,29,556,15.0
956,29,565,19.0
957,30,10,25.0
958,30,12,16.0
959,30,13,11.0
960,30,43,17.0
961,30,129,13.0
962,30,145,24.0
963,30,151,19.0
964,30,166,12.0
965,30,198,23.0
966,30,210,25.0
967,30,234,24.0
968,30,247,11.0
969,30,272,27.0
970,30,297,19.0
971,30,303,28.0
972,30,318,12.0
973,30,338,25.0
974,30,343,26.0
975,30,347,24.0
976,30,372,28.0
977,30,386,14.0
978,30,396,29.0
979,30,397,17.0
980,30,398,19.0
981,30,439,23.0
982,30,456,18.0
983,30,525,13.0
984,30,534,13.0
985,30,562,25.0
986,30,578,23.0
987,30,587,21.0
988,31,5,23.0
989,31,9,24.0
990,31,28,15.0
991,31,47,25.0
992,31,49,29.0
993,31,98,15.0
994,31,113,14.0
995,31,138,29.0
996,31,168,16.0
997,31,169,27.0
998,31,183,17.0
999,31,200,12.0
1000,31,223,17.0
1001,31,239,13.0
1002,31,240,16.0
1003,31,244,26.0
1004,31,247,25.0
1005,31,274,17.0
1006,31,277,29.0
1007,31,280,23.0
1008,31,283,15.0
1009,31,323,22.0
1010,31,325,28.0
1011,31,338,15.0
1012,31,340,12.0
1013,31,346,23.0
1014,31,367,16.0
1015,31,370,23.0
1016,31,375,25.0
1017,31,388,12.0
1018,31,413,22.0
1019,31,435,13.0
1020,31,459,17.0
1021,31,482,17.0
1022,31,485,22.0
1023,31,487,15.0
1024,31,491,29.0
1025,31,531,25.0
1026,31,547,22.0
1027,31,548,11.0
1028,31,563,29.0
1029,31,581,21.0
1030,31,591,16.0
1031,31,598,18.0
1032,32,15,16.0
1033,32,17,26.0
1034,32,118,29.0
1035,32,152,14.0
1036,32,176,12.0
1037,32,187,24.0
1038,32,202,24.0
1039,32,212,13.0
1040,32,232,18.0
1041,32,237,20.0
1042,32,250,22.0
1043,32,257,23.0
1044,32,300,23.0
1045,32,308,19.0
1046,32,312,28.0
1047,32,315,20.0
1048,32,319,20.0
1049,32,332,28.0
1050,32,344,21.0
1051,32,358,20.0
1052,32,415,22.0
1053,32,427,12.0
1054,32,429,29.0
1055,32,442,20.0
1056,32,462,28.0
1057,32,496,10.0
1058,32,527,28.0
1059,32,538,15.0
1060,32,561,25.0
1061,32,583,19.0
1062,33,19,20.0
1063,33,21,19.0
1064,33,24,12.0
1065,33,41,27.0
1066,33,49,25.0
1067,33,56,27.0
1068,33,78,28.0
1069,33,153,14.0
1070,33,156,26.0
1071,33,161,28.0
1072,33,165,16.0
1073,33,201,15.0
1074,33,215,16.0
1075,33,236,15.0
1076,33,263,23.0
1077,33,304,28.0
1078,33,316,29.0
1079,33,322,14.0
1080,33,326,16.0
1081,33,340,19.0
1082,33,353,12.0
1083,33,356,12.0
1084,33,370,18.0
1085,33,408,18.0
1086,33,440,12.0
1087,33,452,21.0
1088,33,463,25.0
1089,33,504,25.0
1090,33,509,21.0
1091,33,520,22.0
1092,33,536,17.0
1093,33,548,13.0
1094,33,564,25.0
1095,33,585,23.0
1096,34,14,27.0
1097,34,74,25.0
1098,34,106,14.0
1099,34,111,24.0
1100,34,115,20.0
1101,34,117,27.0
1102,34,154,11.0
1103,34,251,13.0
1104,34,252,19.0
1105,34,258,24.0
1106,34,275,14.0
1107,34,279,27.0
1108,34,334,21.0
1109,34,385,26.0
1110,34,397,14.0
1111,34,421,12.0
1112,34,430,22.0
1113,34,449,15.0
1114,34,461,13.0
1115,34,479,15.0
1116,34,492,15.0
1117,34,502,26.0
1118,34,515,24.0
1119,34,519,19.0
1120,34,539,22.0
1121,34,596,18.0
1122,35,62,12.0
1123,35,77,25.0
1124,35,90,16.0
1125,35,115,18.0
1126,35,117,22.0
1127,35,170,12.0
1128,35,251,10.0
1129,35,258,23.0
1130,35,272,12.0
1131,35,305,23.0
1132,35,306,25.0
1133,35,318,16.0
1134,35,342,17.0
1135,35,343,24.0
1136,35,354,10.0
1137,35,365,15.0
1138,35,371,25.0
1139,35,382,27.0
1140,35,384,15.0
1141,35,400,11.0
1142,35,401,23.0
1143,35,430,10.0
1144,35,449,26.0
1145,35,492,13.0
1146,35,502,11.0
1147,35,519,24.0
1148,35,568,29.0
1149,35,573,22.0
1150,35,579,14.0
1151,35,596,21.0
1152,35,597,21.0
1153,36,27,27.0
1154,36,38,27.0
1155,36,59,19.0
1156,36,62,29.0
1157,36,77,18.0
1158,36,87,16.0
1159,36,108,21.0
1160,36,123,29.0
1161,36,143,26.0
1162,36,170,17.0
1163,36,171,18.0
1164,36,276,29.0
1165,36,282,29.0
1166,36,299,12.0
1167,36,329,15.0
1168,36,342,10.0
1169,36,354,22.0
1170,36,371,25.0
1171,36,376,12.0
1172,36,382,21.0
1173,36,387,27.0
1174,36,401,29.0
1175,36,410,27.0
1176,36,441,28.0
1177,36,451,18.0
1178,36,511,20.0
1179,36,523,14.0
1180,36,530,29.0
1181,36,549,16.0
1182,36,568,26.0
1183,36,573,20.0
1184,36,579,19.0
1185,36,580,23.0
1186,36,586,18.0
1187,36,594,24.0
1188,36,597,12.0
1189,37,23,10.0
1190,37,72,26.0
1191,37,85,14.0
1192,37,92,14.0
1193,37,109,13.0
1194,37,139,26.0
1195,37,142,22.0
1196,37,163,16.0
1197,37,177,14.0
1198,37,186,24.0
1199,37,191,16.0
1200,37,213,21.0
1201,37,219,27.0
1202,37,249,27.0
1203,37,259,25.0
1204,37,321,25.0
1205,37,341,12.0
1206,37,349,17.0
1207,37,373,16.0
1208,37,380,19.0
1209,37,418,12.0
1210,37,425,24.0
1211,37,455,26.0
1212,37,467,27.0
1213,37,475,15.0
1214,37,484,27.0
1215,37,533,13.0
1216,37,537,10.0
1217,37,545,28.0
1218,37,546,13.0
1219,37,559,19.0
1220,37,577,18.0
1221,37,589,20.0
1222,38,27,21.0
1223,38,36,27.0
1224,38,42,20.0
1225,38,77,25.0
1226,38,143,23.0
1227,38,170,25.0
1228,38,171,27.0
1229,38,276,28.0
1230,38,282,26.0
1231,38,299,22.0
1232,38,342,13.0
1233,38,354,13.0
1234,38,365,14.0
1235,38,376,28.0
1236,38,382,25.0
1237,38,384,27.0
1238,38,400,24.0
1239,38,401,13.0
1240,38,410,24.0
1241,38,451,21.0
1242,38,523,12.0
1243,38,549,29.0
1244,38,568,24.0
1245,38,573,12.0
1246,38,579,20.0
1247,38,594,25.0
1248,38,597,13.0
1249,39,71,15.0
1250,39,125,23.0
1251,39,142,16.0
1252,39,158,27.0
1253,39,160,17.0
1254,39,162,16.0
1255,39,163,22.0
1256,39,177,12.0
1257,39,191,22.0
1258,39,213,14.0
1259,39,214,23.0
1260,39,219,20.0
1261,39,238,25.0
1262,39,253,12.0
1263,39,259,28.0
1264,39,267,12.0
1265,39,270,14.0
1266,39,296,20.0
1267,39,320,14.0
1268,39,321,26.0
1269,39,335,24.0
1270,39,341,20.0
1271,39,349,18.0
1272,39,350,25.0
1273,39,364,23.0
1274,39,373,15.0
1275,39,402,21.0
1276,39,445,16.0
1277,39,484,19.0
1278,39,489,21.0
1279,39,503,21.0
1280,39,537,27.0
1281,39,592,19.0
1282,40,1,29.0
1283,40,51,17.0
1284,40,55,20.0
1285,40,82,20.0
1286,40,91,21.0
1287,40,93,19.0
1288,40,94,16.0
1289,40,99,20.0
1290,40,149,24.0
1291,40,179,21.0
1292,40,182,16.0
1293,40,199,14.0
1294,40,207,18.0
1295,40,225,11.0
1296,40,233,20.0
1297,40,268,18.0
1298,40,271,22.0
1299,40,352,22.0
1300,40,393,11.0
1301,40,406,12.0
1302,40,428,13.0
1303,40,448,28.0
1304,40,464,25.0
1305,40,481,13.0
1306,40,501,10.0
1307,40,575,14.0
1308,41,19,23.0
1309,41,21,18.0
1310,41,24,11.0
1311,41,33,21.0
1312,41,49,13.0
1313,41,56,20.0
1314,41,78,19.0
1315,41,98,21.0
1316,41,153,29.0
1317,41,156,21.0
1318,41,161,14.0
1319,41,165,23.0
1320,41,201,17.0
1321,41,215,15.0
1322,41,236,24.0
1323,41,263,26.0
1324,41,274,20.0
1325,41,283,25.0
1326,41,294,28.0
1327,41,304,23.0
1328,41,316,15.0
1329,41,322,26.0
1330,41,326,22.0
1331,41,340,23.0
1332,41,353,28.0
1333,41,356,13.0
1334,41,362,29.0
1335,41,370,25.0
1336,41,440,26.0
1337,41,452,25.0
1338,41,504,12.0
1339,41,509,14.0
1340,41,512,25.0
1341,41,536,26.0
1342,41,548,24.0
1343,41,564,27.0
1344,41,585,22.0
1345,42,27,15.0
1346,42,38,12.0
1347,42,60,12.0
1348,42,84,19.0
1349,42,108,22.0
1350,42,134,10.0
1351,42,143,24.0
1352,42,171,11.0
1353,42,276,12.0
1354,42,311,26.0
1355,42,409,23.0
1356,42,410,17.0
1357,42,438,20.0
1358,42,451,11.0
1359,42,523,12.0
1360,42,549,17.0
