arc,originnode,destinationnode,capacity
195,17,306,150.0
196,17,329,77.0
197,17,331,83.0
198,17,377,134.0
199,18,34,130.0
200,18,44,63.0
201,18,52,146.0
202,18,105,66.0
203,18,110,123.0
204,18,122,134.0
205,18,141,102.0
206,18,169,133.0
207,18,274,141.0
208,18,297,149.0
209,18,304,133.0
210,18,364,145.0
211,18,381,81.0
212,19,30,60.0
213,19,63,58.0
214,19,106,69.0
215,19,123,117.0
216,19,138,106.0
217,19,148,65.0
218,19,183,137.0
219,19,251,65.0
220,19,287,84.0
221,19,338,61.0
222,19,355,147.0
223,20,11,102.0
224,20,17,134.0
225,20,25,105.0
226,20,60,104.0
227,20,81,61.0
228,20,89,75.0
229,20,97,146.0
230,20,128,127.0
231,20,184,102.0
232,20,196,111.0
233,20,205,105.0
234,20,210,121.0
235,20,230,102.0
236,20,306,140.0
237,20,320,141.0
238,20,361,105.0
239,20,367,58.0
240,20,377,121.0
241,20,391,50.0
242,20,400,140.0
243,21,5,147.0
244,21,24,148.0
245,21,35,97.0
246,21,76,81.0
247,21,83,138.0
248,21,114,66.0
249,21,167,108.0
250,21,215,109.0
251,21,239,79.0
252,21,255,143.0
253,21,262,90.0
254,22,29,68.0
255,22,59,96.0
256,22,158,132.0
257,22,202,57.0
258,22,207,81.0
259,22,293,139.0
260,22,359,126.0
261,22,387,128.0
262,23,6,70.0
263,23,48,57.0
264,23,115,142.0
265,23,195,137.0
266,23,219,97.0
267,23,281,141.0
268,23,284,69.0
269,23,316,55.0
270,23,324,67.0
271,24,5,149.0
272,24,21,84.0
273,24,66,117.0
274,24,76,114.0
275,24,100,63.0
276,24,114,119.0
277,24,167,108.0
278,24,194,87.0
279,24,215,63.0
280,24,239,115.0
281,24,255,76.0
282,24,365,144.0
283,24,369,138.0
284,24,396,131.0
285,25,11,53.0
286,25,20,74.0
287,25,60,116.0
288,25,89,102.0
289,25,184,139.0
290,25,210,93.0
291,25,268,133.0
292,25,320,79.0
293,25,361,148.0
294,25,367,67.0
295,25,391,103.0
296,25,399,52.0
297,26,28,58.0
298,26,77,84.0
299,26,80,53.0
300,26,87,147.0
301,26,120,63.0
302,26,136,144.0
303,26,197,86.0
304,26,226,86.0
305,26,248,52.0
306,26,263,120.0
307,26,270,139.0
308,26,304,136.0
309,26,313,66.0
310,26,325,150.0
311,26,394,138.0
312,27,14,114.0
313,27,16,136.0
314,27,185,103.0
315,27,226,142.0
316,27,246,131.0
317,27,248,100.0
318,27,253,75.0
319,27,374,120.0
320,27,394,91.0
321,28,15,65.0
322,28,26,97.0
323,28,77,112.0
324,28,80,143.0
325,28,94,138.0
326,28,120,145.0
327,28,149,126.0
328,28,182,101.0
329,28,199,59.0
330,28,226,117.0
331,28,248,54.0
332,28,263,85.0
333,28,270,143.0
334,28,313,149.0
335,28,360,79.0
336,29,22,62.0
337,29,107,94.0
338,29,158,118.0
339,29,202,145.0
340,29,208,78.0
341,29,221,107.0
342,29,224,120.0
343,29,359,120.0
344,29,387,90.0
345,30,13,113.0
346,30,19,110.0
347,30,63,121.0
348,30,90,105.0
349,30,106,123.0
350,30,138,89.0
351,30,173,113.0
352,30,183,147.0
353,30,251,58.0
354,30,269,105.0
355,30,287,64.0
356,30,338,131.0
357,31,9,62.0
358,31,217,53.0
359,31,286,107.0
360,31,288,57.0
361,31,368,65.0
362,31,389,60.0
363,32,54,54.0
364,32,116,111.0
365,32,153,76.0
366,32,154,68.0
367,32,190,113.0
368,32,191,75.0
369,32,203,70.0
370,32,271,81.0
371,32,298,141.0
372,32,308,87.0
373,32,322,99.0
374,33,46,80.0
375,33,72,79.0
376,33,81,136.0
377,33,92,123.0
378,33,143,59.0
379,33,171,92.0
380,33,201,105.0
381,33,216,52.0
382,33,228,146.0
383,33,243,141.0
384,33,291,90.0
385,33,296,99.0
386,33,329,102.0
387,33,334,128.0
388,33,356,126.0
389,33,357,142.0
390,34,18,107.0
391,34,44,134.0
392,34,52,109.0
393,34,85,83.0
394,34,105,67.0
395,34,110,133.0
396,34,141,52.0
397,34,274,120.0
398,34,297,126.0
399,34,304,106.0
400,34,364,149.0
401,34,381,130.0
402,35,5,69.0
403,35,21,100.0
404,35,68,94.0
405,35,76,84.0
406,35,113,148.0
407,35,114,92.0
408,35,122,79.0
409,35,167,147.0
410,35,239,50.0
411,35,262,127.0
412,35,300,76.0
413,35,315,65.0
414,35,381,99.0
415,36,85,136.0
416,36,136,101.0
417,36,157,61.0
418,36,168,70.0
419,36,244,126.0
420,36,257,66.0
421,36,325,117.0
422,37,8,108.0
423,37,43,57.0
424,37,64,91.0
425,37,73,72.0
426,37,139,100.0
427,37,151,66.0
428,37,155,60.0
429,37,211,121.0
430,37,312,59.0
431,37,362,124.0
432,37,366,134.0
433,38,1,55.0
434,38,3,130.0
435,38,11,80.0
436,38,89,89.0
437,38,93,119.0
438,38,97,109.0
439,38,184,106.0
440,38,193,129.0
441,38,210,126.0
442,38,268,90.0
443,38,306,123.0
444,38,319,63.0
445,38,391,72.0
446,39,45,117.0
447,39,47,52.0
448,39,112,62.0
449,39,155,92.0
450,39,225,144.0
451,39,266,52.0
452,39,275,71.0
453,39,358,72.0
454,40,57,84.0
455,40,71,84.0
456,40,96,109.0
457,40,125,112.0
458,40,183,142.0
459,40,229,61.0
460,40,287,86.0
461,40,289,141.0
462,40,341,125.0
463,40,353,91.0
464,40,385,92.0
465,40,390,67.0
466,41,42,81.0
467,41,50,127.0
468,41,61,75.0
469,41,103,63.0
470,41,178,118.0
471,41,192,88.0
472,41,231,131.0
473,41,234,119.0
474,41,259,72.0
475,41,307,76.0
476,41,321,55.0
477,41,326,145.0
478,41,343,80.0
479,41,384,137.0
480,42,41,65.0
481,42,50,73.0
482,42,61,61.0
483,42,103,57.0
484,42,124,140.0
485,42,178,130.0
486,42,192,99.0
487,42,259,70.0
488,42,307,82.0
489,42,326,119.0
490,42,337,119.0
491,42,343,109.0
492,42,373,122.0
493,42,384,150.0
494,43,8,79.0
495,43,12,126.0
496,43,37,98.0
497,43,64,73.0
498,43,73,83.0
499,43,102,136.0
500,43,151,83.0
501,43,160,111.0
502,43,312,89.0
503,43,336,111.0
504,43,362,139.0
505,44,18,94.0
506,44,34,103.0
507,44,52,112.0
508,44,105,73.0
509,44,110,95.0
510,44,122,92.0
511,44,134,76.0
512,44,141,51.0
513,44,169,148.0
514,44,170,93.0
515,44,206,73.0
516,44,214,143.0
517,44,274,120.0
518,44,297,145.0
519,44,347,95.0
520,44,364,101.0
521,44,381,98.0
522,45,39,74.0
523,45,112,108.0
524,45,258,125.0
525,45,266,53.0
526,45,275,135.0
527,45,318,117.0
528,45,358,80.0
529,46,33,143.0
530,46,65,119.0
531,46,72,84.0
532,46,92,69.0
533,46,143,147.0
534,46,171,141.0
535,46,216,55.0
536,46,243,106.0
537,46,264,101.0
538,46,296,119.0
539,46,314,102.0
540,46,334,85.0
541,46,345,110.0
542,46,357,101.0
543,47,8,131.0
544,47,39,93.0
545,47,112,58.0
546,47,151,149.0
547,47,155,146.0
548,47,260,128.0
549,47,266,132.0
550,47,363,142.0
551,48,6,116.0
552,48,23,130.0
553,48,115,90.0
554,48,159,126.0
555,48,172,121.0
556,48,195,55.0
557,48,223,62.0
558,48,281,135.0
559,48,284,99.0
560,48,316,86.0
561,48,324,143.0
562,48,354,113.0
563,49,53,60.0
564,49,58,141.0
565,49,75,50.0
566,49,93,95.0
567,49,98,115.0
568,49,121,106.0
569,49,131,100.0
570,49,144,75.0
571,49,233,148.0
572,49,283,124.0
573,49,323,114.0
574,49,335,140.0
575,49,386,65.0
576,50,41,137.0
577,50,42,145.0
578,50,86,86.0
579,50,124,83.0
580,50,178,115.0
581,50,192,55.0
582,50,259,115.0
583,50,301,52.0
584,50,305,84.0
585,50,326,103.0
586,50,360,143.0
587,50,370,126.0
588,50,373,115.0
589,51,59,146.0
590,51,79,71.0
591,51,162,98.0
592,51,177,148.0
593,51,261,121.0
594,51,279,117.0
595,51,303,77.0
596,52,18,130.0
597,52,34,80.0
598,52,44,140.0
599,52,85,82.0
600,52,105,122.0
601,52,141,94.0
602,52,157,132.0
603,52,161,139.0
604,52,170,51.0
605,52,206,120.0
606,52,214,78.0
607,52,241,51.0
608,52,274,68.0
609,52,297,55.0
610,52,340,90.0
611,52,364,63.0
612,52,398,114.0
613,53,49,146.0
614,53,75,81.0
615,53,95,146.0
616,53,98,147.0
617,53,121,137.0
618,53,131,83.0
619,53,144,70.0
620,53,283,106.0
621,53,323,54.0
622,53,386,75.0
623,54,32,112.0
624,54,67,102.0
625,54,116,131.0
626,54,130,103.0
627,54,142,101.0
628,54,154,63.0
629,54,190,127.0
630,54,203,91.0
631,54,322,98.0
632,54,388,111.0
633,55,2,82.0
634,55,3,73.0
635,55,17,125.0
636,55,72,110.0
637,55,93,52.0
638,55,121,114.0
639,55,128,66.0
640,55,131,81.0
641,55,143,105.0
642,55,196,96.0
643,55,233,74.0
644,55,283,74.0
645,55,329,132.0
646,55,331,61.0
647,55,356,78.0
648,55,377,61.0
649,56,90,131.0
650,56,118,111.0
651,56,129,133.0
652,56,173,124.0
653,56,212,66.0
654,56,235,51.0
655,56,256,108.0
656,56,269,73.0
657,56,272,127.0
658,56,327,141.0
659,56,352,98.0
660,56,380,83.0
661,57,40,89.0
662,57,71,131.0
663,57,96,132.0
664,57,125,95.0
665,57,219,93.0
666,57,229,105.0
667,57,289,101.0
668,57,316,113.0
669,57,341,98.0
670,57,351,141.0
671,57,376,130.0
672,57,385,116.0
673,57,390,147.0
674,58,49,113.0
675,58,75,126.0
676,58,200,53.0
677,58,290,89.0
678,58,335,95.0
679,58,386,115.0
680,59,22,66.0
681,59,51,71.0
682,59,79,65.0
683,59,177,148.0
684,59,202,106.0
685,59,261,149.0
686,60,11,64.0
687,60,17,95.0
688,60,20,147.0
689,60,25,103.0
690,60,89,85.0
691,60,184,81.0
692,60,205,65.0
693,60,210,59.0
694,60,230,143.0
695,60,268,100.0
696,60,320,72.0
697,60,361,131.0
698,60,367,74.0
699,60,377,104.0
700,60,391,79.0
701,60,400,136.0
702,61,41,69.0
703,61,42,137.0
704,61,103,82.0
705,61,231,100.0
706,61,249,63.0
707,61,307,119.0
708,61,326,139.0
709,61,343,131.0
710,61,384,82.0
711,62,65,142.0
712,62,84,54.0
713,62,95,135.0
714,62,133,149.0
715,62,166,92.0
716,62,181,64.0
717,62,187,98.0
718,62,232,111.0
719,62,240,76.0
720,62,277,143.0
721,62,294,95.0
722,62,397,123.0
723,63,19,124.0
724,63,30,107.0
725,63,90,84.0
726,63,106,137.0
727,63,123,81.0
728,63,138,108.0
729,63,183,80.0
730,63,251,61.0
731,63,286,68.0
732,63,287,71.0
733,63,338,130.0
734,64,8,94.0
735,64,37,77.0
736,64,43,102.0
737,64,127,115.0
738,64,139,110.0
739,64,151,68.0
740,64,155,114.0
741,64,225,92.0
742,64,309,120.0
743,64,362,113.0
744,64,366,70.0
745,65,46,98.0
746,65,62,134.0
747,65,72,55.0
748,65,92,142.0
749,65,143,88.0
750,65,166,126.0
751,65,181,108.0
752,65,187,140.0
753,65,232,74.0
754,65,243,148.0
755,65,277,135.0
756,65,294,77.0
757,65,296,105.0
758,65,334,120.0
759,65,356,129.0
760,65,397,80.0
761,66,4,147.0
762,66,24,120.0
763,66,99,70.0
764,66,194,92.0
765,66,211,88.0
766,66,245,77.0
767,66,255,117.0
768,66,276,65.0
769,66,333,131.0
770,66,365,137.0
771,66,369,145.0
772,66,396,142.0
773,67,54,118.0
774,67,84,106.0
775,67,250,116.0
776,67,322,132.0
777,67,388,131.0
778,68,35,130.0
779,68,83,115.0
780,68,88,67.0
781,68,113,77.0
782,68,114,126.0
783,68,165,112.0
784,68,262,130.0
785,68,300,84.0
786,68,315,76.0
787,68,339,60.0
788,68,349,65.0
789,69,9,52.0
790,69,13,80.0
791,69,117,132.0
792,69,135,141.0
793,69,137,87.0
794,69,150,72.0
795,69,162,85.0
796,69,173,90.0
797,69,212,56.0
798,69,389,88.0
799,70,175,97.0
800,70,299,136.0
801,70,320,128.0
802,70,332,66.0
803,70,350,82.0
804,70,361,85.0
805,70,367,59.0
806,70,399,53.0
807,70,400,50.0
808,71,40,142.0
809,71,57,108.0
810,71,100,108.0
811,71,109,96.0
812,71,115,60.0
813,71,125,51.0
814,71,219,54.0
815,71,281,76.0
816,71,289,61.0
817,71,316,88.0
818,71,324,144.0
819,71,351,149.0
820,71,376,58.0
821,71,385,65.0
822,72,2,88.0
823,72,33,149.0
824,72,46,98.0
825,72,55,66.0
826,72,65,126.0
827,72,92,84.0
828,72,143,133.0
829,72,166,122.0
830,72,201,59.0
831,72,228,65.0
832,72,243,56.0
833,72,296,122.0
834,72,329,149.0
835,72,331,93.0
836,72,334,94.0
837,72,356,51.0
838,72,357,77.0
839,73,12,118.0
840,73,37,129.0
841,73,43,145.0
842,73,102,83.0
843,73,151,121.0
844,73,160,92.0
845,73,312,108.0
846,73,336,60.0
847,73,362,115.0
848,74,86,69.0
849,74,104,103.0
850,74,107,121.0
851,74,111,74.0
852,74,126,106.0
853,74,180,145.0
854,74,204,75.0
855,74,227,71.0
856,74,237,111.0
857,74,344,150.0
858,75,3,96.0
859,75,49,148.0
860,75,53,80.0
861,75,58,148.0
862,75,93,138.0
863,75,98,52.0
864,75,121,64.0
865,75,144,105.0
866,75,200,137.0
867,75,233,110.0
868,75,290,69.0
869,75,323,129.0
870,75,335,97.0
871,75,386,128.0
872,76,5,113.0
873,76,21,124.0
874,76,24,75.0
875,76,35,121.0
876,76,114,140.0
877,76,122,91.0
878,76,134,73.0
879,76,167,56.0
880,76,169,72.0
881,76,238,70.0
882,76,239,96.0
883,76,255,57.0
884,76,262,109.0
885,76,285,112.0
886,76,347,52.0
887,77,15,56.0
888,77,26,97.0
889,77,28,66.0
890,77,80,113.0
891,77,87,121.0
892,77,94,58.0
893,77,120,71.0
894,77,136,69.0
895,77,156,83.0
896,77,182,118.0
897,77,199,97.0
898,77,248,95.0
899,77,254,143.0
900,77,263,69.0
901,77,270,112.0
902,77,313,122.0
903,77,325,106.0
904,77,330,124.0
905,78,108,104.0
906,78,118,121.0
907,78,129,76.0
908,78,147,126.0
909,78,148,55.0
910,78,152,80.0
911,78,186,80.0
912,78,235,139.0
913,78,265,131.0
914,78,272,96.0
915,78,327,120.0
916,78,352,119.0
917,78,380,95.0
918,79,51,76.0
919,79,59,73.0
920,79,177,89.0
921,79,261,149.0
922,79,279,102.0
923,79,303,88.0
924,80,16,63.0
925,80,26,71.0
926,80,28,93.0
927,80,77,83.0
928,80,94,62.0
929,80,120,144.0
930,80,149,86.0
931,80,199,50.0
932,80,226,62.0
933,80,248,114.0
934,80,270,113.0
935,80,313,105.0
936,80,374,90.0
937,80,378,122.0
938,80,394,87.0
939,81,17,103.0
940,81,20,147.0
941,81,33,84.0
942,81,128,83.0
943,81,196,72.0
944,81,201,116.0
945,81,205,147.0
946,81,228,107.0
947,81,230,106.0
948,81,257,104.0
949,81,291,126.0
950,81,329,138.0
951,81,357,143.0
952,81,377,142.0
953,82,134,54.0
954,82,189,89.0
955,82,194,142.0
956,82,238,149.0
957,82,282,149.0
958,82,285,95.0
959,82,317,149.0
960,83,21,51.0
961,83,68,64.0
962,83,100,79.0
963,83,114,84.0
964,83,125,71.0
965,83,165,96.0
966,83,215,82.0
967,83,262,88.0
968,83,267,51.0
969,83,289,139.0
970,83,339,103.0
971,83,349,72.0
972,83,351,135.0
973,83,353,71.0
974,84,62,69.0
975,84,67,73.0
976,84,133,95.0
977,84,142,86.0
978,84,181,140.0
979,84,187,134.0
980,84,250,123.0
981,84,277,99.0
982,84,294,140.0
983,84,388,80.0
984,84,397,97.0
985,85,34,55.0
986,85,36,96.0
987,85,52,133.0
988,85,157,74.0
989,85,168,150.0
990,85,171,131.0
991,85,216,145.0
992,85,244,89.0
993,85,398,108.0
994,86,50,107.0
995,86,74,53.0
996,86,178,96.0
997,86,234,51.0
998,86,305,107.0
999,86,321,133.0
1000,86,344,81.0
1001,87,26,118.0
1002,87,77,142.0
1003,87,120,58.0
1004,87,136,108.0
1005,87,182,71.0
1006,87,197,67.0
1007,87,244,136.0
1008,87,248,70.0
1009,87,263,76.0
1010,87,270,89.0
1011,87,304,133.0
1012,87,313,138.0
1013,87,325,92.0
1014,87,330,118.0
1015,88,68,149.0
1016,88,113,145.0
1017,88,165,125.0
1018,88,185,69.0
1019,88,262,110.0
1020,88,300,99.0
1021,88,315,147.0
1022,88,339,58.0
1023,88,349,136.0
1024,89,1,63.0
1025,89,11,70.0
1026,89,20,88.0
1027,89,25,86.0
1028,89,38,86.0
1029,89,60,64.0
1030,89,97,62.0
1031,89,184,130.0
1032,89,193,102.0
1033,89,210,55.0
1034,89,268,79.0
1035,89,306,61.0
1036,89,319,139.0
1037,89,391,146.0
1038,90,13,141.0
1039,90,30,117.0
1040,90,56,60.0
1041,90,63,63.0
1042,90,106,137.0
1043,90,129,60.0
1044,90,148,71.0
1045,90,173,138.0
1046,90,212,58.0
1047,90,235,78.0
1048,90,256,67.0
1049,90,269,123.0
1050,90,272,143.0
1051,90,327,55.0
1052,90,352,57.0
1053,91,124,64.0
1054,91,254,57.0
1055,91,299,112.0
1056,91,328,134.0
1057,91,332,53.0
1058,91,337,83.0
1059,91,382,64.0
1060,92,33,111.0
1061,92,46,85.0
1062,92,65,52.0
1063,92,72,82.0
1064,92,130,144.0
1065,92,142,125.0
1066,92,143,94.0
1067,92,181,52.0
1068,92,187,109.0
1069,92,216,117.0
1070,92,243,119.0
1071,92,264,118.0
1072,92,277,83.0
1073,92,296,100.0
1074,92,314,69.0
1075,92,334,74.0
1076,92,345,68.0
1077,93,1,75.0
1078,93,3,85.0
1079,93,38,53.0
1080,93,49,57.0
1081,93,55,76.0
1082,93,75,119.0
1083,93,97,93.0
1084,93,121,74.0
1085,93,193,88.0
1086,93,233,115.0
1087,93,290,126.0
1088,93,306,107.0
1089,93,331,149.0
1090,93,335,123.0
1091,93,377,110.0
1092,94,15,63.0
1093,94,28,58.0
1094,94,77,106.0
1095,94,80,83.0
1096,94,120,66.0
1097,94,156,107.0
1098,94,182,114.0
1099,94,199,80.0
1100,94,254,52.0
1101,94,263,88.0
1102,94,270,101.0
1103,94,313,87.0
1104,94,325,149.0
1105,94,328,130.0
1106,94,330,81.0
1107,94,360,144.0
1108,95,53,84.0
1109,95,62,118.0
1110,95,133,133.0
1111,95,166,101.0
1112,95,232,60.0
1113,95,240,57.0
1114,95,277,59.0
1115,95,283,95.0
1116,95,294,106.0
1117,95,397,115.0
1118,96,40,100.0
1119,96,57,138.0
1120,96,183,51.0
1121,96,229,103.0
1122,96,286,128.0
1123,96,287,61.0
1124,96,341,63.0
1125,96,353,132.0
1126,96,368,54.0
1127,96,390,104.0
1128,97,1,101.0
1129,97,3,99.0
1130,97,11,115.0
1131,97,17,62.0
1132,97,20,113.0
1133,97,38,131.0
1134,97,89,72.0
1135,97,93,148.0
1136,97,121,86.0
1137,97,128,124.0
1138,97,184,124.0
1139,97,196,111.0
1140,97,205,66.0
1141,97,210,148.0
1142,97,233,69.0
1143,97,306,120.0
1144,97,331,124.0
1145,97,377,105.0
1146,97,391,112.0
1147,98,49,50.0
1148,98,53,123.0
1149,98,75,131.0
1150,98,121,132.0
1151,98,131,71.0
1152,98,144,98.0
1153,98,233,54.0
1154,98,283,73.0
1155,98,323,103.0
1156,98,386,114.0
1157,99,4,100.0
1158,99,66,115.0
1159,99,189,125.0
1160,99,194,79.0
1161,99,211,145.0
1162,99,312,110.0
1163,99,333,114.0
1164,99,362,99.0
1165,99,365,116.0
1166,99,366,51.0
1167,99,396,136.0
1168,100,24,67.0
1169,100,71,120.0
1170,100,83,77.0
1171,100,109,147.0
1172,100,115,139.0
1173,100,125,63.0
1174,100,215,133.0
1175,100,255,121.0
1176,100,289,56.0
1177,100,316,135.0
1178,100,351,101.0
1179,100,354,126.0
1180,100,376,52.0
1181,101,102,141.0
1182,101,119,126.0
1183,101,160,79.0
1184,101,164,56.0
1185,101,295,85.0
1186,101,336,94.0
1187,101,363,72.0
1188,102,12,57.0
1189,102,43,94.0
1190,102,73,131.0
1191,102,101,136.0
1192,102,160,69.0
1193,102,312,128.0
1194,102,336,80.0
1195,102,362,101.0
1196,103,41,89.0
1197,103,42,120.0
1198,103,61,128.0
1199,103,178,136.0
1200,103,192,117.0
1201,103,231,93.0
1202,103,234,140.0
1203,103,259,109.0
1204,103,307,54.0
1205,103,326,80.0
1206,103,343,78.0
1207,103,384,86.0
1208,104,74,106.0
1209,104,111,89.0
1210,104,132,92.0
1211,104,140,116.0
1212,104,204,119.0
1213,104,218,118.0
1214,104,220,108.0
1215,104,292,104.0
1216,104,371,118.0
1217,105,18,98.0
1218,105,34,142.0
1219,105,44,126.0
1220,105,52,100.0
1221,105,122,135.0
1222,105,134,87.0
1223,105,141,119.0
1224,105,169,64.0
1225,105,170,98.0
1226,105,206,117.0
1227,105,214,102.0
1228,105,274,101.0
1229,105,297,69.0
1230,105,302,70.0
1231,105,340,140.0
1232,105,347,100.0
1233,105,364,97.0
1234,105,381,62.0
1235,106,13,143.0
1236,106,19,137.0
1237,106,30,83.0
1238,106,63,110.0
1239,106,90,62.0
1240,106,129,140.0
1241,106,148,131.0
1242,106,173,102.0
1243,106,235,145.0
1244,106,251,127.0
1245,106,269,95.0
1246,106,272,73.0
1247,106,327,50.0
1248,107,29,120.0
1249,107,74,61.0
1250,107,111,75.0
1251,107,126,89.0
1252,107,146,86.0
1253,107,180,139.0
1254,107,221,57.0
1255,107,224,98.0
1256,107,227,132.0
1257,107,237,96.0
1258,107,242,142.0
1259,107,359,101.0
1260,107,375,104.0
1261,107,387,62.0
1262,108,78,146.0
1263,108,129,70.0
1264,108,147,146.0
1265,108,148,76.0
1266,108,152,89.0
1267,108,186,87.0
1268,108,235,111.0
1269,108,265,114.0
1270,108,272,79.0
1271,108,327,64.0
1272,108,352,120.0
1273,109,71,145.0
1274,109,100,103.0
1275,109,115,85.0
1276,109,125,106.0
1277,109,215,72.0
1278,109,281,99.0
1279,109,289,78.0
1280,109,316,99.0
1281,109,351,135.0
1282,109,354,75.0
1283,109,376,131.0
1284,110,18,87.0
1285,110,34,137.0
1286,110,44,104.0
1287,110,113,70.0
1288,110,122,93.0
1289,110,169,133.0
1290,110,188,82.0
1291,110,297,94.0
1292,110,300,146.0
1293,110,304,102.0
1294,110,315,99.0
1295,110,381,78.0
1296,111,74,88.0
1297,111,104,126.0
1298,111,107,50.0
1299,111,126,65.0
1300,111,132,82.0
1301,111,140,117.0
1302,111,146,79.0
1303,111,204,65.0
1304,111,220,66.0
1305,111,227,146.0
1306,111,344,106.0
1307,111,372,136.0
1308,111,395,99.0
1309,112,39,140.0
1310,112,45,121.0
1311,112,47,145.0
1312,112,127,94.0
1313,112,139,101.0
1314,112,155,146.0
1315,112,225,134.0
1316,112,258,62.0
1317,112,266,58.0
1318,112,275,73.0
1319,112,358,130.0
1320,113,35,74.0
1321,113,68,120.0
1322,113,88,63.0
1323,113,110,112.0
1324,113,122,136.0
1325,113,188,87.0
1326,113,262,51.0
1327,113,300,102.0
1328,113,315,132.0
1329,113,381,99.0
1330,114,5,148.0
1331,114,21,140.0
1332,114,24,55.0
1333,114,35,88.0
1334,114,68,150.0
1335,114,76,58.0
1336,114,83,136.0
1337,114,167,62.0
1338,114,215,82.0
1339,114,239,119.0
1340,114,255,85.0
1341,114,262,150.0
1342,114,315,84.0
1343,114,339,57.0
1344,115,6,117.0
1345,115,23,132.0
1346,115,48,86.0
1347,115,71,90.0
1348,115,100,70.0
1349,115,109,117.0
1350,115,125,116.0
1351,115,195,129.0
1352,115,223,69.0
1353,115,245,60.0
1354,115,281,85.0
1355,115,284,77.0
1356,115,316,128.0
1357,115,351,57.0
1358,115,354,53.0
1359,115,376,108.0
1360,116,32,98.0
