arc,originnode,destinationnode,capacity
128,12,46,137.0
129,12,48,115.0
130,12,62,51.0
131,12,117,141.0
132,12,119,109.0
133,12,133,54.0
134,12,184,82.0
135,12,193,114.0
136,12,228,61.0
137,12,254,84.0
138,12,323,103.0
139,13,4,85.0
140,13,29,122.0
141,13,151,63.0
142,13,175,106.0
143,13,223,76.0
144,13,245,49.0
145,13,313,81.0
146,13,388,142.0
147,14,55,112.0
148,14,67,89.0
149,14,132,63.0
150,14,150,102.0
151,14,152,109.0
152,14,203,53.0
153,14,207,133.0
154,14,244,93.0
155,14,247,88.0
156,14,248,125.0
157,14,271,132.0
158,14,305,133.0
159,14,398,80.0
160,15,43,115.0
161,15,97,116.0
162,15,107,116.0
163,15,162,137.0
164,15,204,104.0
165,15,226,70.0
166,15,257,53.0
167,15,293,99.0
168,15,338,53.0
169,15,344,107.0
170,16,9,72.0
171,16,75,72.0
172,16,80,128.0
173,16,99,131.0
174,16,206,75.0
175,16,264,95.0
176,16,270,121.0
177,16,291,121.0
178,17,6,62.0
179,17,21,113.0
180,17,25,71.0
181,17,32,60.0
182,17,49,106.0
183,17,51,53.0
184,17,109,82.0
185,17,111,130.0
186,17,116,136.0
187,17,122,67.0
188,17,144,89.0
189,17,147,108.0
190,17,173,110.0
191,17,230,132.0
192,17,234,55.0
193,17,236,123.0
194,17,328,53.0
195,17,331,62.0
196,17,337,109.0
197,17,362,76.0
198,17,380,135.0
199,17,381,66.0
200,17,400,125.0
201,18,3,105.0
202,18,27,100.0
203,18,44,142.0
204,18,54,93.0
205,18,68,54.0
206,18,87,115.0
207,18,88,142.0
208,18,102,140.0
209,18,118,118.0
210,18,139,59.0
211,18,238,105.0
212,18,255,117.0
213,18,283,49.0
214,18,316,96.0
215,18,353,142.0
216,18,383,132.0
217,19,33,128.0
218,19,73,60.0
219,19,91,61.0
220,19,109,133.0
221,19,116,133.0
222,19,122,71.0
223,19,123,76.0
224,19,144,90.0
225,19,256,82.0
226,19,258,120.0
227,19,261,77.0
228,19,325,82.0
229,19,333,120.0
230,19,370,139.0
231,19,393,125.0
232,20,171,95.0
233,20,186,79.0
234,20,227,126.0
235,20,240,117.0
236,20,242,134.0
237,20,282,75.0
238,20,327,90.0
239,20,330,134.0
240,20,375,103.0
241,21,17,122.0
242,21,25,60.0
243,21,57,132.0
244,21,109,106.0
245,21,116,105.0
246,21,122,54.0
247,21,144,127.0
248,21,147,129.0
249,21,196,76.0
250,21,234,92.0
251,21,261,72.0
252,21,310,91.0
253,21,328,64.0
254,21,362,51.0
255,21,380,136.0
256,21,400,121.0
257,22,47,57.0
258,22,77,126.0
259,22,90,60.0
260,22,121,74.0
261,22,125,110.0
262,22,169,85.0
263,22,198,96.0
264,22,211,66.0
265,22,229,100.0
266,22,265,115.0
267,22,311,64.0
268,22,371,63.0
269,23,180,49.0
270,23,187,78.0
271,23,276,127.0
272,23,313,108.0
273,23,332,121.0
274,23,347,77.0
275,23,372,109.0
276,24,93,51.0
277,24,142,72.0
278,24,297,69.0
279,24,303,91.0
280,24,334,113.0
281,25,17,111.0
282,25,21,114.0
283,25,32,122.0
284,25,171,65.0
285,25,172,85.0
286,25,173,140.0
287,25,196,62.0
288,25,214,87.0
289,25,227,134.0
290,25,234,53.0
291,25,242,76.0
292,25,260,59.0
293,25,328,75.0
294,25,362,91.0
295,25,380,60.0
296,25,381,112.0
297,25,400,49.0
298,26,71,133.0
299,26,81,78.0
300,26,124,91.0
301,26,183,112.0
302,26,185,135.0
303,26,280,84.0
304,26,322,122.0
305,26,324,54.0
306,26,356,86.0
307,26,394,89.0
308,27,18,128.0
309,27,44,53.0
310,27,54,79.0
311,27,83,115.0
312,27,88,84.0
313,27,134,67.0
314,27,139,108.0
315,27,210,96.0
316,27,255,74.0
317,27,283,108.0
318,27,316,65.0
319,27,383,80.0
320,28,5,65.0
321,28,30,71.0
322,28,37,79.0
323,28,45,141.0
324,28,95,130.0
325,28,100,58.0
326,28,145,58.0
327,28,182,112.0
328,28,191,96.0
329,28,195,97.0
330,28,197,48.0
331,28,218,58.0
332,28,233,127.0
333,28,396,64.0
334,29,13,64.0
335,29,140,76.0
336,29,175,142.0
337,29,220,130.0
338,29,223,89.0
339,29,245,91.0
340,29,349,121.0
341,29,388,90.0
342,30,5,68.0
343,30,28,72.0
344,30,37,142.0
345,30,60,131.0
346,30,70,124.0
347,30,89,107.0
348,30,95,67.0
349,30,145,94.0
350,30,154,86.0
351,30,182,91.0
352,30,191,96.0
353,30,197,111.0
354,30,209,63.0
355,30,259,90.0
356,30,312,84.0
357,30,363,48.0
358,31,1,59.0
359,31,58,100.0
360,31,63,134.0
361,31,136,121.0
362,31,157,92.0
363,31,163,130.0
364,31,232,88.0
365,31,239,123.0
366,31,273,81.0
367,31,343,98.0
368,31,369,106.0
369,32,17,108.0
370,32,25,120.0
371,32,171,123.0
372,32,173,51.0
373,32,192,63.0
374,32,227,108.0
375,32,242,74.0
376,32,337,52.0
377,32,362,122.0
378,32,378,109.0
379,32,381,76.0
380,32,385,51.0
381,33,19,103.0
382,33,50,97.0
383,33,59,110.0
384,33,70,132.0
385,33,73,103.0
386,33,89,110.0
387,33,95,113.0
388,33,154,52.0
389,33,182,61.0
390,33,190,94.0
391,33,197,57.0
392,33,256,112.0
393,33,259,92.0
394,33,365,80.0
395,34,69,128.0
396,34,76,114.0
397,34,86,100.0
398,34,110,50.0
399,34,137,51.0
400,34,149,120.0
401,34,151,86.0
402,34,166,99.0
403,34,246,60.0
404,34,298,108.0
405,34,321,136.0
406,34,374,135.0
407,34,395,55.0
408,35,7,139.0
409,35,39,116.0
410,35,79,82.0
411,35,92,52.0
412,35,138,129.0
413,35,184,48.0
414,35,225,94.0
415,35,228,50.0
416,35,254,89.0
417,35,323,60.0
418,35,352,139.0
419,35,387,135.0
420,35,399,78.0
421,36,54,139.0
422,36,87,96.0
423,36,106,52.0
424,36,118,73.0
425,36,139,98.0
426,36,235,118.0
427,36,238,69.0
428,36,255,115.0
429,36,283,131.0
430,36,316,89.0
431,36,341,112.0
432,37,5,73.0
433,37,28,130.0
434,37,30,124.0
435,37,40,69.0
436,37,60,58.0
437,37,95,87.0
438,37,97,52.0
439,37,145,72.0
440,37,209,123.0
441,37,218,93.0
442,37,226,97.0
443,37,233,104.0
444,37,279,49.0
445,37,293,106.0
446,37,312,99.0
447,37,338,104.0
448,37,344,56.0
449,37,363,60.0
450,38,55,123.0
451,38,127,96.0
452,38,207,73.0
453,38,248,93.0
454,38,272,142.0
455,38,300,127.0
456,38,366,95.0
457,38,368,113.0
458,39,2,85.0
459,39,7,99.0
460,39,35,139.0
461,39,79,78.0
462,39,138,137.0
463,39,184,109.0
464,39,320,113.0
465,39,326,66.0
466,39,352,128.0
467,40,37,94.0
468,40,84,93.0
469,40,97,123.0
470,40,114,105.0
471,40,209,128.0
472,40,226,137.0
473,40,257,80.0
474,40,275,83.0
475,40,279,114.0
476,40,293,89.0
477,40,329,75.0
478,40,391,63.0
479,41,128,55.0
480,41,153,120.0
481,41,160,80.0
482,41,176,94.0
483,41,200,127.0
484,41,222,69.0
485,41,231,74.0
486,41,250,87.0
487,41,277,81.0
488,41,307,54.0
489,41,327,123.0
490,41,375,62.0
491,42,3,73.0
492,42,61,63.0
493,42,83,102.0
494,42,88,98.0
495,42,170,53.0
496,42,210,95.0
497,42,262,95.0
498,42,274,91.0
499,42,346,122.0
500,43,15,92.0
501,43,107,57.0
502,43,168,84.0
503,43,204,91.0
504,43,281,132.0
505,44,3,85.0
506,44,18,125.0
507,44,27,58.0
508,44,54,82.0
509,44,68,56.0
510,44,88,73.0
511,44,102,80.0
512,44,170,133.0
513,44,210,119.0
514,44,255,86.0
515,44,274,80.0
516,44,283,132.0
517,44,353,132.0
518,44,383,82.0
519,45,28,52.0
520,45,100,124.0
521,45,126,121.0
522,45,162,104.0
523,45,195,117.0
524,45,201,66.0
525,45,218,62.0
526,45,233,95.0
527,45,253,69.0
528,45,315,127.0
529,45,344,68.0
530,45,348,88.0
531,45,377,63.0
532,46,12,105.0
533,46,66,90.0
534,46,119,98.0
535,46,125,74.0
536,46,133,95.0
537,46,193,108.0
538,47,22,80.0
539,47,52,97.0
540,47,77,133.0
541,47,90,66.0
542,47,121,86.0
543,47,125,136.0
544,47,158,100.0
545,47,169,125.0
546,47,198,127.0
547,47,211,96.0
548,47,229,54.0
549,47,265,136.0
550,47,311,82.0
551,47,371,62.0
552,48,12,57.0
553,48,62,111.0
554,48,117,52.0
555,48,119,141.0
556,48,133,95.0
557,48,184,48.0
558,48,193,81.0
559,48,228,60.0
560,48,254,138.0
561,48,278,59.0
562,48,323,74.0
563,48,351,74.0
564,49,1,66.0
565,49,6,103.0
566,49,17,66.0
567,49,51,73.0
568,49,58,123.0
569,49,111,109.0
570,49,157,120.0
571,49,230,117.0
572,49,236,95.0
573,49,286,121.0
574,49,328,101.0
575,49,331,71.0
576,49,337,120.0
577,49,343,71.0
578,50,33,56.0
579,50,59,74.0
580,50,73,139.0
581,50,104,101.0
582,50,190,95.0
583,50,241,121.0
584,50,256,66.0
585,50,301,141.0
586,50,365,83.0
587,50,392,129.0
588,51,6,77.0
589,51,17,74.0
590,51,49,81.0
591,51,109,76.0
592,51,111,90.0
593,51,116,52.0
594,51,157,58.0
595,51,230,81.0
596,51,236,65.0
597,51,286,131.0
598,51,328,80.0
599,51,331,115.0
600,51,337,49.0
601,51,343,141.0
602,51,362,87.0
603,51,380,81.0
604,52,47,112.0
605,52,77,68.0
606,52,90,125.0
607,52,101,100.0
608,52,105,99.0
609,52,158,82.0
610,52,198,65.0
611,52,342,125.0
612,53,107,140.0
613,53,199,125.0
614,53,204,140.0
615,53,317,125.0
616,54,18,49.0
617,54,27,90.0
618,54,36,113.0
619,54,44,116.0
620,54,68,139.0
621,54,87,74.0
622,54,102,91.0
623,54,118,59.0
624,54,139,66.0
625,54,238,49.0
626,54,255,98.0
627,54,283,97.0
628,54,316,60.0
629,54,383,48.0
630,55,14,133.0
631,55,38,135.0
632,55,67,52.0
633,55,127,64.0
634,55,132,80.0
635,55,152,50.0
636,55,207,90.0
637,55,247,82.0
638,55,248,110.0
639,55,272,114.0
640,55,366,91.0
641,55,368,83.0
642,55,398,139.0
643,56,11,57.0
644,56,124,49.0
645,56,159,86.0
646,56,174,101.0
647,56,268,127.0
648,56,287,128.0
649,56,309,69.0
650,56,324,110.0
651,56,356,102.0
652,56,384,131.0
653,57,21,94.0
654,57,196,51.0
655,57,260,48.0
656,57,292,129.0
657,57,306,119.0
658,57,310,71.0
659,57,345,54.0
660,57,400,140.0
661,58,31,132.0
662,58,49,141.0
663,58,63,95.0
664,58,136,90.0
665,58,157,92.0
666,58,273,53.0
667,58,286,120.0
668,58,304,120.0
669,59,33,88.0
670,59,50,121.0
671,59,104,75.0
672,59,150,52.0
673,59,190,121.0
674,59,202,106.0
675,59,203,63.0
676,59,241,56.0
677,59,256,70.0
678,59,301,91.0
679,59,305,119.0
680,59,359,121.0
681,59,365,105.0
682,59,392,92.0
683,60,30,48.0
684,60,37,48.0
685,60,78,79.0
686,60,154,87.0
687,60,209,76.0
688,60,279,127.0
689,60,292,102.0
690,60,312,87.0
691,60,333,77.0
692,60,363,85.0
693,60,391,113.0
694,61,42,131.0
695,61,83,73.0
696,61,155,105.0
697,61,192,134.0
698,61,219,52.0
699,61,262,95.0
700,61,346,107.0
701,61,378,134.0
702,61,385,141.0
703,62,9,82.0
704,62,12,82.0
705,62,48,127.0
706,62,80,110.0
707,62,117,54.0
708,62,119,86.0
709,62,133,61.0
710,62,221,127.0
711,62,228,109.0
712,62,264,135.0
713,62,351,89.0
714,62,397,60.0
715,63,1,131.0
716,63,31,67.0
717,63,58,140.0
718,63,136,142.0
719,63,156,80.0
720,63,232,72.0
721,63,239,59.0
722,63,273,126.0
723,63,288,89.0
724,63,295,101.0
725,63,343,105.0
726,63,364,77.0
727,63,369,109.0
728,63,376,124.0
729,64,90,49.0
730,64,112,123.0
731,64,115,90.0
732,64,121,141.0
733,64,148,96.0
734,64,229,101.0
735,64,296,127.0
736,64,299,96.0
737,65,10,112.0
738,65,74,114.0
739,65,94,111.0
740,65,102,55.0
741,65,135,63.0
742,65,181,86.0
743,65,189,100.0
744,65,269,105.0
745,65,290,60.0
746,65,353,48.0
747,66,46,100.0
748,66,80,109.0
749,66,117,110.0
750,66,119,139.0
751,66,397,48.0
752,67,14,101.0
753,67,55,79.0
754,67,132,59.0
755,67,150,49.0
756,67,152,106.0
757,67,203,83.0
758,67,207,88.0
759,67,244,68.0
760,67,247,111.0
761,67,248,79.0
762,67,271,63.0
763,67,305,109.0
764,67,398,51.0
765,68,3,53.0
766,68,18,97.0
767,68,44,54.0
768,68,54,66.0
769,68,74,83.0
770,68,87,62.0
771,68,102,59.0
772,68,118,67.0
773,68,139,67.0
774,68,170,64.0
775,68,189,90.0
776,68,255,127.0
777,68,283,71.0
778,68,353,92.0
779,68,383,128.0
780,69,34,126.0
781,69,76,111.0
782,69,78,122.0
783,69,110,111.0
784,69,114,135.0
785,69,149,94.0
786,69,151,116.0
787,69,166,109.0
788,69,246,94.0
789,69,298,80.0
790,69,321,70.0
791,69,391,53.0
792,69,395,127.0
793,70,30,77.0
794,70,33,85.0
795,70,73,93.0
796,70,89,82.0
797,70,95,133.0
798,70,145,84.0
799,70,154,79.0
800,70,182,90.0
801,70,191,88.0
802,70,197,82.0
803,70,259,88.0
804,70,312,48.0
805,70,363,115.0
806,70,393,66.0
807,71,26,56.0
808,71,81,50.0
809,71,183,94.0
810,71,185,81.0
811,71,237,98.0
812,71,280,58.0
813,71,322,111.0
814,72,96,102.0
815,72,140,100.0
816,72,164,140.0
817,72,168,87.0
818,72,224,73.0
819,72,249,108.0
820,72,281,137.0
821,72,308,72.0
822,72,349,91.0
823,73,19,79.0
824,73,33,117.0
825,73,50,50.0
826,73,70,101.0
827,73,89,72.0
828,73,95,104.0
829,73,154,67.0
830,73,182,54.0
831,73,190,86.0
832,73,197,116.0
833,73,256,55.0
834,73,259,111.0
835,73,393,136.0
836,74,10,104.0
837,74,65,59.0
838,74,68,82.0
839,74,120,109.0
840,74,135,111.0
841,74,189,87.0
842,74,194,94.0
843,74,215,88.0
844,74,217,137.0
845,74,269,55.0
846,74,290,130.0
847,74,353,51.0
848,75,9,124.0
849,75,16,112.0
850,75,99,120.0
851,75,113,70.0
852,75,165,123.0
853,75,177,67.0
854,75,206,132.0
855,75,221,124.0
856,75,264,139.0
857,75,270,119.0
858,75,351,127.0
859,75,379,79.0
860,76,34,114.0
861,76,69,138.0
862,76,86,122.0
863,76,110,54.0
864,76,114,96.0
865,76,149,100.0
866,76,151,76.0
867,76,166,125.0
868,76,245,114.0
869,76,246,130.0
870,76,321,91.0
871,76,395,51.0
872,77,22,124.0
873,77,47,89.0
874,77,52,63.0
875,77,90,111.0
876,77,121,75.0
877,77,158,132.0
878,77,169,48.0
879,77,198,99.0
880,77,211,72.0
881,77,229,89.0
882,77,265,69.0
883,77,311,93.0
884,77,318,52.0
885,77,336,66.0
886,77,371,66.0
887,78,60,111.0
888,78,69,129.0
889,78,110,96.0
890,78,149,64.0
891,78,292,85.0
892,78,306,73.0
893,78,391,127.0
894,78,395,139.0
895,79,2,132.0
896,79,7,56.0
897,79,35,79.0
898,79,39,81.0
899,79,138,96.0
900,79,184,71.0
901,79,225,128.0
902,79,276,111.0
903,79,320,123.0
904,79,326,128.0
905,79,352,119.0
906,79,372,115.0
907,79,399,123.0
908,80,9,125.0
909,80,16,106.0
910,80,62,125.0
911,80,66,122.0
912,80,117,80.0
913,80,119,129.0
914,80,206,79.0
915,80,264,139.0
916,80,397,123.0
917,81,26,87.0
918,81,71,106.0
919,81,124,97.0
920,81,143,100.0
921,81,183,59.0
922,81,185,98.0
923,81,212,139.0
924,81,268,49.0
925,81,280,129.0
926,81,322,132.0
927,81,324,72.0
928,81,394,134.0
929,82,10,92.0
930,82,120,116.0
931,82,161,85.0
932,82,194,133.0
933,82,215,65.0
934,82,217,119.0
935,82,266,69.0
936,82,302,67.0
937,82,314,79.0
938,82,319,52.0
939,82,386,70.0
940,83,3,110.0
941,83,27,104.0
942,83,42,127.0
943,83,61,48.0
944,83,88,139.0
945,83,170,98.0
946,83,210,79.0
947,83,262,100.0
948,83,274,130.0
949,83,346,64.0
950,84,40,127.0
951,84,96,59.0
952,84,97,108.0
953,84,114,83.0
954,84,226,133.0
955,84,249,81.0
956,84,251,105.0
957,84,257,123.0
958,84,275,59.0
959,84,279,133.0
960,84,293,110.0
961,84,329,95.0
962,85,108,85.0
963,85,205,79.0
964,85,235,112.0
965,85,252,77.0
966,85,267,131.0
967,85,285,136.0
968,85,289,73.0
969,85,341,94.0
970,85,379,97.0
971,86,4,82.0
972,86,34,97.0
973,86,76,100.0
974,86,130,108.0
975,86,137,123.0
976,86,151,88.0
977,86,166,76.0
978,86,208,117.0
979,86,321,54.0
980,86,374,137.0
981,87,18,138.0
982,87,36,127.0
983,87,54,100.0
984,87,68,93.0
985,87,94,118.0
986,87,102,82.0
987,87,106,132.0
988,87,118,72.0
989,87,139,54.0
990,87,235,68.0
991,87,238,124.0
992,87,255,59.0
993,87,283,71.0
994,87,383,102.0
995,88,3,135.0
996,88,18,115.0
997,88,27,128.0
998,88,42,54.0
999,88,44,71.0
1000,88,83,106.0
1001,88,170,64.0
1002,88,210,124.0
1003,88,255,97.0
1004,88,283,114.0
1005,88,316,140.0
1006,88,383,61.0
1007,89,30,81.0
1008,89,33,109.0
1009,89,70,48.0
1010,89,73,129.0
1011,89,95,102.0
1012,89,145,73.0
1013,89,154,108.0
1014,89,182,138.0
1015,89,191,139.0
1016,89,197,118.0
1017,89,259,61.0
1018,89,363,101.0
1019,89,396,48.0
1020,90,22,140.0
1021,90,47,96.0
1022,90,52,134.0
1023,90,64,89.0
1024,90,77,79.0
1025,90,121,56.0
1026,90,198,123.0
1027,90,229,131.0
1028,90,296,126.0
1029,90,311,113.0
1030,90,318,105.0
1031,90,336,94.0
1032,91,19,131.0
1033,91,109,128.0
1034,91,116,80.0
1035,91,123,133.0
1036,91,141,118.0
1037,91,144,81.0
1038,91,190,116.0
1039,91,236,134.0
1040,91,256,105.0
1041,91,258,120.0
1042,91,263,99.0
1043,91,304,115.0
1044,91,325,128.0
1045,91,354,63.0
1046,91,370,109.0
1047,92,35,67.0
1048,92,103,124.0
1049,92,130,139.0
1050,92,138,134.0
1051,92,188,103.0
1052,92,225,64.0
1053,92,352,142.0
1054,92,355,114.0
1055,92,357,136.0
1056,92,387,71.0
1057,92,399,132.0
1058,93,24,126.0
1059,93,94,107.0
1060,93,106,137.0
1061,93,142,94.0
1062,93,181,112.0
1063,93,297,91.0
1064,93,303,111.0
1065,93,334,83.0
1066,94,65,139.0
1067,94,87,132.0
1068,94,93,59.0
1069,94,102,112.0
1070,94,106,136.0
1071,94,118,128.0
1072,94,181,82.0
1073,94,238,132.0
1074,94,290,125.0
1075,94,297,99.0
1076,95,5,79.0
1077,95,28,55.0
1078,95,30,121.0
1079,95,33,49.0
1080,95,37,53.0
1081,95,70,107.0
1082,95,73,52.0
1083,95,89,124.0
1084,95,145,63.0
1085,95,154,139.0
1086,95,182,67.0
1087,95,191,61.0
1088,95,197,76.0
1089,95,209,132.0
1090,95,259,122.0
1091,95,312,78.0
1092,95,363,85.0
1093,95,396,84.0
1094,96,72,78.0
1095,96,84,67.0
1096,96,114,129.0
1097,96,164,52.0
1098,96,168,136.0
1099,96,224,126.0
1100,96,249,134.0
1101,96,251,91.0
1102,96,281,119.0
1103,96,308,103.0
1104,96,329,81.0
1105,97,5,90.0
1106,97,15,58.0
1107,97,37,96.0
1108,97,40,49.0
1109,97,84,120.0
1110,97,126,107.0
1111,97,162,139.0
1112,97,218,128.0
1113,97,226,79.0
1114,97,257,77.0
1115,97,275,73.0
1116,97,279,79.0
1117,97,293,126.0
1118,97,338,111.0
1119,97,344,66.0
1120,98,160,73.0
1121,98,186,114.0
1122,98,216,65.0
1123,98,240,58.0
1124,98,282,81.0
1125,98,294,106.0
1126,98,327,140.0
1127,98,350,80.0
1128,98,355,131.0
1129,98,375,96.0
1130,98,387,86.0
1131,99,9,48.0
1132,99,16,116.0
1133,99,75,127.0
1134,99,206,105.0
1135,99,264,118.0
1136,99,270,51.0
1137,99,291,130.0
1138,100,5,109.0
1139,100,28,107.0
1140,100,45,102.0
1141,100,145,123.0
1142,100,191,110.0
1143,100,195,122.0
1144,100,233,133.0
1145,100,253,115.0
1146,100,348,136.0
1147,100,396,123.0
1148,101,52,56.0
1149,101,105,123.0
1150,101,198,96.0
1151,101,336,109.0
1152,101,342,97.0
1153,102,18,112.0
1154,102,44,120.0
1155,102,54,139.0
1156,102,65,133.0
1157,102,68,79.0
1158,102,87,57.0
1159,102,94,64.0
1160,102,118,109.0
1161,102,139,50.0
1162,102,189,104.0
1163,102,238,70.0
1164,102,255,102.0
1165,102,283,118.0
1166,102,353,89.0
1167,102,383,55.0
1168,103,92,117.0
1169,103,130,122.0
1170,103,138,129.0
1171,103,180,88.0
1172,103,188,105.0
1173,103,208,130.0
1174,103,225,117.0
1175,103,276,58.0
1176,103,347,54.0
1177,103,352,71.0
1178,103,357,94.0
1179,103,372,81.0
1180,103,399,108.0
1181,104,50,77.0
1182,104,59,88.0
1183,104,202,125.0
1184,104,203,52.0
1185,104,241,113.0
1186,104,301,94.0
1187,104,305,124.0
1188,104,359,110.0
1189,104,365,68.0
1190,104,392,53.0
1191,105,52,142.0
1192,105,101,76.0
1193,105,158,79.0
1194,105,198,104.0
1195,106,36,131.0
1196,106,87,135.0
1197,106,93,123.0
1198,106,94,78.0
1199,106,118,129.0
1200,106,139,83.0
1201,106,235,75.0
1202,106,238,105.0
1203,106,283,67.0
1204,106,341,97.0
1205,107,15,136.0
1206,107,43,102.0
1207,107,53,58.0
1208,107,126,67.0
1209,107,162,91.0
1210,107,199,53.0
1211,107,201,98.0
1212,107,204,76.0
1213,107,226,127.0
1214,107,317,78.0
1215,107,338,78.0
1216,107,344,118.0
1217,108,85,117.0
1218,108,205,58.0
1219,108,235,80.0
1220,108,285,88.0
1221,108,289,120.0
1222,108,341,82.0
1223,109,6,85.0
1224,109,17,100.0
1225,109,19,74.0
1226,109,21,61.0
1227,109,51,83.0
1228,109,91,100.0
1229,109,111,49.0
1230,109,116,113.0
1231,109,122,119.0
1232,109,123,97.0
1233,109,144,65.0
1234,109,147,97.0
1235,109,230,103.0
1236,109,234,127.0
1237,109,236,142.0
1238,109,258,119.0
1239,109,261,107.0
1240,109,286,75.0
1241,109,325,74.0
1242,109,328,116.0
1243,109,331,132.0
1244,109,362,130.0
1245,109,370,117.0
1246,109,380,104.0
1247,110,34,116.0
1248,110,69,87.0
1249,110,76,104.0
1250,110,78,91.0
1251,110,114,73.0
1252,110,149,65.0
1253,110,246,111.0
1254,110,275,109.0
1255,110,292,60.0
1256,110,321,52.0
1257,110,329,62.0
1258,110,391,71.0
1259,110,395,100.0
1260,111,6,139.0
1261,111,17,103.0
1262,111,49,84.0
1263,111,51,57.0
1264,111,109,81.0
1265,111,116,69.0
1266,111,157,122.0
1267,111,230,107.0
1268,111,236,103.0
1269,111,286,128.0
1270,111,328,130.0
1271,111,331,77.0
1272,111,337,82.0
1273,111,362,52.0
1274,111,380,113.0
1275,112,64,121.0
1276,112,115,68.0
1277,112,148,107.0
1278,112,229,63.0
1279,112,296,86.0
1280,112,299,127.0
1281,113,9,101.0
1282,113,75,58.0
1283,113,165,55.0
1284,113,176,108.0
1285,113,177,61.0
1286,113,221,124.0
1287,113,243,73.0
1288,113,277,101.0
1289,113,278,140.0
1290,113,351,63.0
1291,114,40,123.0
1292,114,69,93.0
1293,114,76,58.0
1294,114,84,58.0
1295,114,96,131.0
1296,114,110,117.0
1297,114,149,129.0
1298,114,246,101.0
1299,114,249,142.0
1300,114,251,61.0
1301,114,275,84.0
1302,114,329,105.0
1303,114,391,121.0
1304,115,64,73.0
1305,115,112,103.0
1306,115,148,57.0
1307,115,187,74.0
1308,115,299,139.0
1309,115,332,114.0
1310,115,339,139.0
1311,115,358,123.0
1312,115,373,114.0
1313,116,6,58.0
1314,116,17,108.0
1315,116,19,137.0
1316,116,21,68.0
1317,116,51,59.0
1318,116,91,93.0
1319,116,109,78.0
1320,116,111,116.0
1321,116,122,102.0
1322,116,123,60.0
1323,116,144,100.0
1324,116,147,105.0
1325,116,230,97.0
1326,116,234,103.0
1327,116,236,55.0
1328,116,258,99.0
1329,116,261,81.0
1330,116,286,88.0
1331,116,325,74.0
1332,116,328,76.0
1333,116,331,59.0
1334,116,362,97.0
1335,116,370,85.0
1336,116,380,53.0
1337,117,9,80.0
1338,117,12,64.0
1339,117,48,128.0
1340,117,62,113.0
1341,117,66,119.0
1342,117,80,107.0
1343,117,119,50.0
1344,117,133,133.0
1345,117,206,139.0
1346,117,264,123.0
1347,117,397,136.0
1348,118,18,78.0
1349,118,36,118.0
1350,118,54,78.0
1351,118,68,56.0
1352,118,87,49.0
1353,118,94,116.0
1354,118,102,72.0
1355,118,106,57.0
1356,118,139,118.0
1357,118,238,94.0
1358,118,255,139.0
1359,118,283,54.0
1360,118,383,132.0
