arc,originnode,destinationnode,capacity
271,25,483,51.0
272,25,535,74.0
273,25,581,88.0
274,26,67,62.0
275,26,174,36.0
276,26,344,73.0
277,26,348,59.0
278,26,366,64.0
279,26,422,52.0
280,26,502,103.0
281,27,2,96.0
282,27,13,84.0
283,27,31,49.0
284,27,54,69.0
285,27,133,75.0
286,27,243,82.0
287,27,340,94.0
288,27,355,93.0
289,27,429,94.0
290,27,450,56.0
291,27,504,100.0
292,27,510,39.0
293,27,524,76.0
294,27,574,66.0
295,27,592,80.0
296,28,194,56.0
297,28,217,81.0
298,28,246,75.0
299,28,284,69.0
300,28,432,95.0
301,28,459,61.0
302,28,494,48.0
303,28,513,66.0
304,28,543,38.0
305,28,556,85.0
306,29,84,82.0
307,29,108,71.0
308,29,188,99.0
309,29,215,49.0
310,29,297,37.0
311,29,329,47.0
312,29,471,63.0
313,29,473,68.0
314,29,475,39.0
315,29,571,80.0
316,30,40,39.0
317,30,56,57.0
318,30,146,40.0
319,30,201,51.0
320,30,203,41.0
321,30,229,104.0
322,30,244,49.0
323,30,420,57.0
324,30,566,66.0
325,31,2,102.0
326,31,27,83.0
327,31,89,54.0
328,31,130,90.0
329,31,243,57.0
330,31,263,59.0
331,31,323,67.0
332,31,355,52.0
333,31,411,77.0
334,31,429,82.0
335,31,518,75.0
336,31,574,94.0
337,31,592,96.0
338,32,110,56.0
339,32,160,47.0
340,32,176,87.0
341,32,187,48.0
342,32,268,78.0
343,32,316,105.0
344,32,382,72.0
345,32,385,63.0
346,32,398,58.0
347,32,471,46.0
348,32,473,54.0
349,32,528,47.0
350,32,571,100.0
351,32,572,50.0
352,32,589,92.0
353,33,13,57.0
354,33,54,42.0
355,33,60,104.0
356,33,64,82.0
357,33,273,38.0
358,33,280,83.0
359,33,360,88.0
360,33,372,47.0
361,33,498,58.0
362,33,524,90.0
363,34,152,100.0
364,34,170,95.0
365,34,180,89.0
366,34,212,63.0
367,34,214,91.0
368,34,235,56.0
369,34,258,36.0
370,34,285,68.0
371,34,318,75.0
372,34,356,36.0
373,34,417,46.0
374,34,449,56.0
375,34,507,55.0
376,34,532,81.0
377,34,561,78.0
378,34,567,97.0
379,35,15,95.0
380,35,48,48.0
381,35,70,46.0
382,35,91,36.0
383,35,120,52.0
384,35,167,81.0
385,35,181,82.0
386,35,185,96.0
387,35,381,56.0
388,35,438,87.0
389,35,478,50.0
390,35,493,98.0
391,35,508,88.0
392,35,570,93.0
393,35,576,42.0
394,36,92,91.0
395,36,93,59.0
396,36,115,65.0
397,36,313,102.0
398,36,418,37.0
399,36,472,61.0
400,36,511,36.0
401,36,538,104.0
402,37,16,75.0
403,37,23,85.0
404,37,186,87.0
405,37,241,53.0
406,37,253,71.0
407,37,290,53.0
408,37,351,45.0
409,37,396,47.0
410,37,402,66.0
411,37,437,37.0
412,38,257,57.0
413,38,403,57.0
414,39,200,102.0
415,39,228,68.0
416,39,244,99.0
417,39,297,66.0
418,39,382,44.0
419,39,398,67.0
420,39,444,97.0
421,39,523,70.0
422,40,21,43.0
423,40,30,54.0
424,40,56,51.0
425,40,150,77.0
426,40,201,75.0
427,40,203,73.0
428,40,229,46.0
429,40,566,76.0
430,40,580,90.0
431,41,17,87.0
432,41,211,95.0
433,41,276,56.0
434,41,305,102.0
435,41,470,105.0
436,41,539,84.0
437,42,5,44.0
438,42,12,55.0
439,42,20,82.0
440,42,52,94.0
441,42,72,48.0
442,42,321,64.0
443,42,338,51.0
444,42,414,98.0
445,42,440,43.0
446,42,503,55.0
447,42,522,96.0
448,42,590,73.0
449,43,8,90.0
450,43,85,87.0
451,43,108,83.0
452,43,188,58.0
453,43,190,95.0
454,43,329,37.0
455,43,386,96.0
456,43,448,47.0
457,43,468,74.0
458,43,475,73.0
459,44,77,47.0
460,44,82,75.0
461,44,147,40.0
462,44,282,37.0
463,44,302,100.0
464,44,333,83.0
465,44,365,76.0
466,44,443,70.0
467,44,456,105.0
468,44,477,48.0
469,44,548,83.0
470,44,554,37.0
471,44,560,92.0
472,45,47,75.0
473,45,77,59.0
474,45,128,101.0
475,45,147,67.0
476,45,172,101.0
477,45,197,105.0
478,45,379,63.0
479,45,456,88.0
480,45,464,102.0
481,45,466,98.0
482,45,548,47.0
483,45,564,74.0
484,46,199,64.0
485,46,274,36.0
486,46,455,93.0
487,46,532,45.0
488,47,45,59.0
489,47,128,80.0
490,47,155,50.0
491,47,156,57.0
492,47,172,65.0
493,47,197,56.0
494,47,357,56.0
495,47,425,57.0
496,47,456,62.0
497,47,464,48.0
498,47,466,44.0
499,47,491,79.0
500,47,548,104.0
501,47,564,68.0
502,48,35,46.0
503,48,61,83.0
504,48,70,63.0
505,48,74,61.0
506,48,132,98.0
507,48,167,79.0
508,48,185,92.0
509,48,222,96.0
510,48,309,74.0
511,48,381,98.0
512,48,384,93.0
513,48,438,95.0
514,48,478,36.0
515,48,490,46.0
516,48,576,87.0
517,48,593,46.0
518,49,8,41.0
519,49,19,70.0
520,49,331,83.0
521,49,339,79.0
522,49,363,76.0
523,49,373,37.0
524,49,387,51.0
525,49,505,85.0
526,49,514,106.0
527,49,585,37.0
528,50,14,98.0
529,50,204,59.0
530,50,207,60.0
531,50,242,43.0
532,50,265,47.0
533,50,278,37.0
534,50,295,41.0
535,50,342,46.0
536,50,364,65.0
537,50,374,91.0
538,50,487,79.0
539,50,496,71.0
540,50,509,79.0
541,50,568,67.0
542,51,9,63.0
543,51,62,60.0
544,51,80,48.0
545,51,98,80.0
546,51,149,75.0
547,51,218,60.0
548,51,259,79.0
549,51,281,82.0
550,51,287,57.0
551,51,353,89.0
552,51,389,96.0
553,51,454,75.0
554,51,596,42.0
555,52,5,101.0
556,52,12,60.0
557,52,20,86.0
558,52,42,62.0
559,52,97,63.0
560,52,321,75.0
561,52,338,56.0
562,52,371,88.0
563,52,409,77.0
564,52,414,92.0
565,52,440,94.0
566,52,500,93.0
567,52,503,94.0
568,52,527,46.0
569,52,582,99.0
570,52,590,60.0
571,53,100,85.0
572,53,227,84.0
573,53,280,39.0
574,53,326,90.0
575,53,391,98.0
576,53,399,43.0
577,53,486,94.0
578,53,498,62.0
579,54,2,38.0
580,54,13,61.0
581,54,27,104.0
582,54,33,56.0
583,54,133,105.0
584,54,273,89.0
585,54,328,65.0
586,54,504,42.0
587,54,510,68.0
588,54,524,44.0
589,54,574,85.0
590,55,126,52.0
591,55,208,92.0
592,55,245,69.0
593,55,269,89.0
594,55,289,89.0
595,55,314,59.0
596,55,367,52.0
597,55,376,80.0
598,55,405,52.0
599,55,442,98.0
600,55,577,73.0
601,55,583,49.0
602,56,21,62.0
603,56,30,66.0
604,56,40,49.0
605,56,146,36.0
606,56,150,35.0
607,56,201,93.0
608,56,203,84.0
609,56,229,72.0
610,56,288,99.0
611,56,420,80.0
612,56,533,89.0
613,56,566,80.0
614,57,10,105.0
615,57,71,59.0
616,57,95,103.0
617,57,107,104.0
618,57,165,104.0
619,57,275,78.0
620,57,294,81.0
621,57,307,103.0
622,57,341,56.0
623,57,354,78.0
624,58,7,44.0
625,58,162,65.0
626,58,242,87.0
627,58,286,58.0
628,58,315,96.0
629,58,342,75.0
630,58,487,98.0
631,58,509,103.0
632,58,568,38.0
633,58,598,36.0
634,59,134,49.0
635,59,179,69.0
636,59,352,66.0
637,59,388,103.0
638,59,390,57.0
639,59,553,62.0
640,60,33,53.0
641,60,64,51.0
642,60,217,40.0
643,60,280,65.0
644,60,360,38.0
645,60,372,101.0
646,60,498,86.0
647,61,15,48.0
648,61,48,101.0
649,61,132,102.0
650,61,167,51.0
651,61,222,38.0
652,61,309,46.0
653,61,384,50.0
654,61,438,74.0
655,61,478,54.0
656,61,490,74.0
657,61,529,63.0
658,61,593,43.0
659,62,24,61.0
660,62,51,62.0
661,62,80,62.0
662,62,98,66.0
663,62,149,102.0
664,62,195,100.0
665,62,259,77.0
666,62,389,85.0
667,62,397,67.0
668,62,405,47.0
669,62,454,60.0
670,62,579,87.0
671,62,596,66.0
672,63,89,72.0
673,63,143,48.0
674,63,221,65.0
675,63,224,97.0
676,63,233,60.0
677,63,336,84.0
678,63,447,92.0
679,63,452,87.0
680,63,492,41.0
681,63,591,97.0
682,64,33,44.0
683,64,60,79.0
684,64,217,62.0
685,64,227,88.0
686,64,246,47.0
687,64,280,91.0
688,64,284,92.0
689,64,360,39.0
690,64,372,91.0
691,64,399,99.0
692,64,513,39.0
693,65,6,84.0
694,65,9,71.0
695,65,105,46.0
696,65,140,84.0
697,65,247,93.0
698,65,324,61.0
699,65,353,76.0
700,65,395,66.0
701,65,407,49.0
702,65,480,95.0
703,66,113,89.0
704,66,145,101.0
705,66,251,44.0
706,66,326,106.0
707,66,486,98.0
708,67,26,36.0
709,67,81,63.0
710,67,174,54.0
711,67,348,61.0
712,67,366,83.0
713,67,390,45.0
714,67,415,48.0
715,67,422,73.0
716,67,502,63.0
717,67,529,76.0
718,68,73,104.0
719,68,85,86.0
720,68,190,38.0
721,68,234,40.0
722,68,254,103.0
723,68,271,73.0
724,68,363,62.0
725,68,373,84.0
726,68,448,67.0
727,68,488,104.0
728,68,489,54.0
729,68,514,72.0
730,68,578,52.0
731,68,584,45.0
732,69,15,68.0
733,69,120,67.0
734,69,121,71.0
735,69,132,36.0
736,69,196,82.0
737,69,309,98.0
738,69,394,105.0
739,69,408,49.0
740,69,438,40.0
741,69,546,81.0
742,69,593,52.0
743,70,35,73.0
744,70,48,47.0
745,70,74,38.0
746,70,167,78.0
747,70,185,101.0
748,70,327,36.0
749,70,381,49.0
750,70,384,44.0
751,70,478,84.0
752,70,493,96.0
753,70,570,39.0
754,70,576,71.0
755,71,57,99.0
756,71,95,93.0
757,71,107,90.0
758,71,165,89.0
759,71,266,95.0
760,71,270,57.0
761,71,275,84.0
762,71,294,65.0
763,71,319,45.0
764,71,341,55.0
765,71,354,57.0
766,71,377,39.0
767,71,401,84.0
768,72,5,69.0
769,72,18,79.0
770,72,20,37.0
771,72,42,94.0
772,72,321,69.0
773,72,414,64.0
774,72,440,78.0
775,72,520,64.0
776,72,522,86.0
777,72,590,40.0
778,73,68,98.0
779,73,85,78.0
780,73,190,48.0
781,73,234,59.0
782,73,254,54.0
783,73,271,36.0
784,73,363,77.0
785,73,373,83.0
786,73,386,91.0
787,73,448,92.0
788,73,488,102.0
789,73,489,63.0
790,73,514,63.0
791,73,578,98.0
792,73,584,44.0
793,74,48,84.0
794,74,70,47.0
795,74,81,94.0
796,74,166,70.0
797,74,167,37.0
798,74,185,99.0
799,74,327,69.0
800,74,384,43.0
801,74,415,68.0
802,74,478,61.0
803,74,481,75.0
804,74,570,89.0
805,75,83,96.0
806,75,90,60.0
807,75,111,63.0
808,75,117,73.0
809,75,345,54.0
810,75,368,49.0
811,75,416,70.0
812,75,521,80.0
813,76,267,53.0
814,76,317,79.0
815,76,378,76.0
816,76,393,70.0
817,76,540,61.0
818,76,546,92.0
819,77,44,104.0
820,77,45,43.0
821,77,82,47.0
822,77,147,78.0
823,77,205,60.0
824,77,238,89.0
825,77,282,43.0
826,77,365,92.0
827,77,379,46.0
828,77,456,103.0
829,77,466,38.0
830,77,548,73.0
831,77,554,91.0
832,78,79,82.0
833,78,118,39.0
834,78,125,74.0
835,78,129,88.0
836,78,130,71.0
837,78,131,74.0
838,78,178,57.0
839,78,263,64.0
840,78,279,73.0
841,78,450,54.0
842,78,506,68.0
843,78,531,95.0
844,78,597,94.0
845,79,78,86.0
846,79,118,102.0
847,79,125,84.0
848,79,129,83.0
849,79,131,59.0
850,79,178,93.0
851,79,279,89.0
852,79,406,73.0
853,79,450,62.0
854,79,506,65.0
855,79,510,99.0
856,79,531,62.0
857,80,51,78.0
858,80,62,102.0
859,80,149,35.0
860,80,259,39.0
861,80,287,73.0
862,80,389,104.0
863,80,483,82.0
864,80,596,85.0
865,81,67,92.0
866,81,74,52.0
867,81,174,97.0
868,81,327,94.0
869,81,415,56.0
870,81,422,68.0
871,81,462,85.0
872,81,463,48.0
873,81,481,101.0
874,82,44,94.0
875,82,77,79.0
876,82,161,59.0
877,82,205,58.0
878,82,238,90.0
879,82,282,48.0
880,82,365,45.0
881,82,477,56.0
882,82,554,84.0
883,83,75,89.0
884,83,96,41.0
885,83,111,42.0
886,83,117,81.0
887,83,345,90.0
888,83,368,106.0
889,83,521,43.0
890,83,534,60.0
891,84,29,36.0
892,84,108,49.0
893,84,188,105.0
894,84,215,103.0
895,84,297,91.0
896,84,329,48.0
897,84,469,69.0
898,84,471,96.0
899,84,473,38.0
900,84,475,88.0
901,84,551,39.0
902,84,571,78.0
903,85,8,76.0
904,85,43,103.0
905,85,68,94.0
906,85,73,48.0
907,85,190,51.0
908,85,271,45.0
909,85,363,77.0
910,85,386,39.0
911,85,448,61.0
912,85,468,60.0
913,85,475,96.0
914,86,128,39.0
915,86,151,82.0
916,86,156,61.0
917,86,197,69.0
918,86,240,61.0
919,86,249,103.0
920,86,303,66.0
921,86,346,103.0
922,86,350,76.0
923,86,412,80.0
924,86,425,46.0
925,86,464,36.0
926,86,484,48.0
927,86,491,50.0
928,86,526,89.0
929,86,536,90.0
930,86,541,83.0
931,86,564,40.0
932,87,91,50.0
933,87,120,87.0
934,87,262,101.0
935,87,267,101.0
936,87,361,60.0
937,87,378,53.0
938,87,393,75.0
939,87,479,72.0
940,87,508,89.0
941,87,546,86.0
942,88,23,40.0
943,88,150,43.0
944,88,164,67.0
945,88,182,81.0
946,88,241,85.0
947,88,288,63.0
948,88,298,55.0
949,88,337,62.0
950,88,402,93.0
951,88,404,98.0
952,88,423,44.0
953,88,458,98.0
954,88,460,84.0
955,88,533,84.0
956,89,31,96.0
957,89,63,73.0
958,89,143,69.0
959,89,233,42.0
960,89,323,96.0
961,89,336,51.0
962,89,411,57.0
963,89,492,87.0
964,89,518,58.0
965,90,75,69.0
966,90,111,88.0
967,90,117,69.0
968,90,345,68.0
969,90,368,77.0
970,90,416,41.0
971,91,35,85.0
972,91,87,86.0
973,91,116,38.0
974,91,120,66.0
975,91,181,64.0
976,91,262,78.0
977,91,334,58.0
978,91,381,48.0
979,91,413,45.0
980,91,479,53.0
981,91,508,36.0
982,92,1,92.0
983,92,36,76.0
984,92,93,96.0
985,92,292,99.0
986,92,313,78.0
987,92,418,73.0
988,92,511,98.0
989,92,534,70.0
990,92,538,84.0
991,93,36,41.0
992,93,92,87.0
993,93,115,40.0
994,93,292,85.0
995,93,313,54.0
996,93,418,44.0
997,93,472,104.0
998,93,511,45.0
999,93,534,57.0
1000,93,538,46.0
1001,94,99,86.0
1002,94,103,90.0
1003,94,153,45.0
1004,94,426,89.0
1005,94,512,51.0
1006,94,516,102.0
1007,95,10,104.0
1008,95,57,84.0
1009,95,71,51.0
1010,95,107,92.0
1011,95,141,103.0
1012,95,165,95.0
1013,95,270,55.0
1014,95,294,93.0
1015,95,307,51.0
1016,95,319,92.0
1017,95,354,79.0
1018,96,83,93.0
1019,96,111,73.0
1020,96,140,75.0
1021,96,189,47.0
1022,96,209,97.0
1023,96,231,71.0
1024,96,264,56.0
1025,96,324,82.0
1026,96,330,84.0
1027,96,368,60.0
1028,96,437,55.0
1029,96,521,49.0
1030,97,12,80.0
1031,97,20,62.0
1032,97,52,82.0
1033,97,154,96.0
1034,97,226,92.0
1035,97,265,44.0
1036,97,295,87.0
1037,97,359,54.0
1038,97,426,104.0
1039,97,433,95.0
1040,97,453,80.0
1041,97,500,47.0
1042,97,582,39.0
1043,98,24,68.0
1044,98,51,81.0
1045,98,62,103.0
1046,98,126,93.0
1047,98,149,84.0
1048,98,195,73.0
1049,98,397,69.0
1050,98,405,47.0
1051,98,442,36.0
1052,98,454,99.0
1053,98,579,36.0
1054,98,583,93.0
1055,99,94,35.0
1056,99,103,98.0
1057,99,154,49.0
1058,99,359,74.0
1059,99,426,55.0
1060,99,500,39.0
1061,100,2,72.0
1062,100,53,66.0
1063,100,326,53.0
1064,100,340,84.0
1065,100,355,104.0
1066,100,358,79.0
1067,100,391,59.0
1068,100,399,36.0
1069,100,486,74.0
1070,100,498,44.0
1071,100,592,68.0
1072,101,127,83.0
1073,101,139,89.0
1074,101,250,69.0
1075,101,260,99.0
1076,101,380,46.0
1077,101,451,81.0
1078,101,461,39.0
1079,101,485,57.0
1080,101,497,66.0
1081,101,552,39.0
1082,101,559,77.0
1083,101,569,84.0
1084,102,136,45.0
1085,102,200,91.0
1086,102,210,62.0
1087,102,228,46.0
1088,102,291,102.0
1089,102,482,87.0
1090,102,523,57.0
1091,102,551,96.0
1092,103,94,73.0
1093,103,99,52.0
1094,103,359,60.0
1095,103,426,57.0
1096,103,512,78.0
1097,104,122,68.0
1098,104,139,48.0
1099,104,163,90.0
1100,104,251,59.0
1101,104,293,102.0
1102,104,314,98.0
1103,104,559,71.0
1104,104,579,36.0
1105,105,6,96.0
1106,105,9,76.0
1107,105,25,39.0
1108,105,65,100.0
1109,105,137,41.0
1110,105,140,48.0
1111,105,247,87.0
1112,105,395,40.0
1113,105,407,71.0
1114,105,445,41.0
1115,105,480,106.0
1116,106,148,48.0
1117,106,153,78.0
1118,106,193,61.0
1119,106,277,63.0
1120,106,304,36.0
1121,106,310,94.0
1122,106,495,41.0
1123,106,519,96.0
1124,107,10,101.0
1125,107,57,91.0
1126,107,71,42.0
1127,107,95,59.0
1128,107,141,99.0
1129,107,165,91.0
1130,107,307,62.0
1131,107,354,68.0
1132,108,29,61.0
1133,108,43,104.0
1134,108,84,66.0
1135,108,160,46.0
1136,108,188,40.0
1137,108,329,87.0
1138,108,435,47.0
1139,108,471,54.0
1140,108,473,86.0
1141,108,475,44.0
1142,108,571,76.0
1143,108,572,67.0
1144,109,18,66.0
1145,109,183,90.0
1146,109,220,52.0
1147,109,232,42.0
1148,109,272,59.0
1149,109,322,72.0
1150,109,370,101.0
1151,109,419,100.0
1152,109,424,101.0
1153,109,499,96.0
1154,109,520,81.0
1155,109,522,52.0
1156,109,600,38.0
1157,110,32,104.0
1158,110,116,66.0
1159,110,160,41.0
1160,110,176,49.0
1161,110,181,101.0
1162,110,187,101.0
1163,110,268,105.0
1164,110,316,90.0
1165,110,334,61.0
1166,110,385,68.0
1167,110,413,46.0
1168,110,493,45.0
1169,110,528,103.0
1170,110,589,41.0
1171,111,75,67.0
1172,111,83,48.0
1173,111,90,98.0
1174,111,96,77.0
1175,111,231,105.0
1176,111,330,73.0
1177,111,368,36.0
1178,111,396,43.0
1179,111,416,58.0
1180,111,437,72.0
1181,111,521,102.0
1182,112,206,41.0
1183,112,221,57.0
1184,112,260,47.0
1185,112,447,41.0
1186,112,474,54.0
1187,112,557,105.0
1188,112,559,64.0
1189,113,66,54.0
1190,113,145,101.0
1191,113,206,71.0
1192,113,224,80.0
1193,113,251,38.0
1194,113,326,68.0
1195,113,358,57.0
1196,113,486,53.0
1197,114,169,36.0
1198,114,261,101.0
1199,114,301,100.0
1200,114,311,77.0
1201,114,369,68.0
1202,114,375,77.0
1203,114,430,40.0
1204,114,530,67.0
1205,114,562,72.0
1206,115,17,79.0
1207,115,36,63.0
1208,115,93,47.0
1209,115,177,43.0
1210,115,410,56.0
1211,115,472,64.0
1212,115,511,62.0
1213,115,539,74.0
1214,116,91,73.0
1215,116,110,47.0
1216,116,120,75.0
1217,116,181,92.0
1218,116,187,70.0
1219,116,262,62.0
1220,116,316,85.0
1221,116,334,65.0
1222,116,413,39.0
1223,116,479,100.0
1224,116,493,77.0
1225,116,508,54.0
1226,116,528,42.0
1227,116,563,97.0
1228,117,75,38.0
1229,117,83,65.0
1230,117,90,102.0
1231,117,345,50.0
1232,117,368,58.0
1233,117,521,73.0
1234,118,78,51.0
1235,118,79,72.0
1236,118,130,86.0
1237,118,144,50.0
1238,118,263,84.0
1239,118,279,55.0
1240,118,429,92.0
1241,118,450,62.0
1242,118,506,82.0
1243,118,510,51.0
1244,118,597,90.0
1245,119,123,41.0
1246,119,170,68.0
1247,119,212,85.0
1248,119,216,64.0
1249,119,252,71.0
1250,119,256,58.0
1251,119,335,52.0
1252,119,356,79.0
1253,119,436,77.0
1254,119,457,87.0
1255,119,515,37.0
1256,119,537,98.0
1257,119,549,84.0
1258,119,561,68.0
1259,119,588,81.0
1260,120,15,83.0
1261,120,35,63.0
1262,120,69,104.0
1263,120,87,96.0
1264,120,91,83.0
1265,120,116,52.0
1266,120,181,59.0
1267,120,262,81.0
1268,120,381,41.0
1269,120,438,83.0
1270,120,508,88.0
1271,120,546,35.0
1272,120,576,93.0
1273,121,15,46.0
1274,121,69,101.0
1275,121,132,105.0
1276,121,138,51.0
1277,121,196,96.0
1278,121,309,61.0
1279,121,394,48.0
1280,121,408,51.0
1281,121,438,54.0
1282,121,490,87.0
1283,121,546,88.0
1284,121,593,43.0
1285,122,104,70.0
1286,122,139,68.0
1287,122,163,63.0
1288,122,206,43.0
1289,122,251,82.0
1290,122,293,65.0
1291,122,559,50.0
1292,122,579,75.0
1293,123,119,76.0
1294,123,170,54.0
1295,123,180,66.0
1296,123,212,81.0
1297,123,216,70.0
1298,123,256,43.0
1299,123,335,92.0
1300,123,356,80.0
1301,123,436,83.0
1302,123,457,55.0
1303,123,515,67.0
1304,123,537,55.0
1305,123,549,68.0
1306,123,561,42.0
1307,123,588,97.0
1308,124,135,42.0
1309,124,158,48.0
1310,124,191,78.0
1311,124,237,51.0
1312,124,239,38.0
1313,124,311,78.0
1314,124,312,50.0
1315,124,369,85.0
1316,124,400,62.0
1317,124,408,79.0
1318,124,501,82.0
1319,124,540,80.0
1320,125,18,97.0
1321,125,78,48.0
1322,125,79,43.0
1323,125,129,93.0
1324,125,131,75.0
1325,125,175,57.0
1326,125,178,84.0
1327,125,279,78.0
1328,125,406,36.0
1329,125,419,49.0
1330,125,424,84.0
1331,125,527,105.0
1332,125,531,74.0
1333,126,24,66.0
1334,126,55,54.0
1335,126,98,101.0
1336,126,149,77.0
1337,126,195,52.0
1338,126,289,88.0
1339,126,320,98.0
1340,126,367,39.0
1341,126,397,48.0
1342,126,405,69.0
1343,126,442,41.0
1344,126,454,49.0
1345,126,467,99.0
1346,126,579,63.0
1347,126,583,87.0
1348,127,101,87.0
1349,127,208,70.0
1350,127,250,83.0
1351,127,376,72.0
1352,127,439,36.0
1353,127,451,64.0
1354,127,461,104.0
1355,127,569,90.0
1356,127,577,87.0
1357,128,45,47.0
1358,128,47,59.0
1359,128,86,35.0
1360,128,156,63.0
