arc,originnode,destinationnode,capacity
328,32,47,159.0
329,32,85,91.0
330,32,93,144.0
331,32,133,179.0
332,32,134,163.0
333,32,140,135.0
334,32,153,83.0
335,32,174,72.0
336,32,187,86.0
337,32,218,89.0
338,32,250,134.0
339,32,251,172.0
340,32,253,105.0
341,32,284,77.0
342,32,308,178.0
343,32,333,186.0
344,32,334,71.0
345,32,352,66.0
346,32,357,166.0
347,33,53,190.0
348,33,57,148.0
349,33,63,172.0
350,33,109,168.0
351,33,147,179.0
352,33,154,130.0
353,33,175,79.0
354,33,178,108.0
355,33,200,103.0
356,33,221,175.0
357,33,294,87.0
358,33,341,93.0
359,33,356,103.0
360,33,380,164.0
361,33,393,164.0
362,34,15,157.0
363,34,235,158.0
364,34,262,185.0
365,34,360,110.0
366,34,391,128.0
367,34,392,147.0
368,35,12,160.0
369,35,27,181.0
370,35,43,153.0
371,35,112,192.0
372,35,219,180.0
373,35,237,121.0
374,35,255,141.0
375,35,264,150.0
376,35,321,66.0
377,35,368,160.0
378,36,29,100.0
379,36,84,181.0
380,36,90,106.0
381,36,104,158.0
382,36,150,70.0
383,36,151,67.0
384,36,183,108.0
385,36,210,182.0
386,36,309,100.0
387,36,313,104.0
388,36,315,171.0
389,36,320,180.0
390,36,324,109.0
391,36,358,107.0
392,37,39,116.0
393,37,60,150.0
394,37,91,178.0
395,37,92,173.0
396,37,146,173.0
397,37,203,178.0
398,37,227,77.0
399,37,242,131.0
400,37,244,97.0
401,37,276,124.0
402,37,396,164.0
403,37,399,160.0
404,38,41,180.0
405,38,126,74.0
406,38,169,124.0
407,38,179,107.0
408,38,259,84.0
409,38,260,152.0
410,38,295,100.0
411,38,298,122.0
412,38,329,124.0
413,38,353,129.0
414,38,388,94.0
415,39,37,143.0
416,39,48,150.0
417,39,60,130.0
418,39,91,108.0
419,39,92,87.0
420,39,124,171.0
421,39,203,97.0
422,39,225,188.0
423,39,227,80.0
424,39,228,144.0
425,39,242,143.0
426,39,244,118.0
427,39,276,89.0
428,39,287,181.0
429,39,365,184.0
430,39,396,73.0
431,39,400,143.0
432,40,2,132.0
433,40,8,189.0
434,40,66,131.0
435,40,89,116.0
436,40,96,155.0
437,40,97,154.0
438,40,106,117.0
439,40,137,192.0
440,40,189,185.0
441,40,240,166.0
442,40,263,88.0
443,41,38,116.0
444,41,76,154.0
445,41,126,76.0
446,41,169,173.0
447,41,179,178.0
448,41,259,167.0
449,41,260,171.0
450,41,295,126.0
451,41,329,155.0
452,41,353,189.0
453,41,367,185.0
454,41,388,183.0
455,42,84,111.0
456,42,90,167.0
457,42,104,145.0
458,42,118,184.0
459,42,204,169.0
460,42,210,79.0
461,42,315,152.0
462,42,324,154.0
463,42,361,85.0
464,43,27,96.0
465,43,35,158.0
466,43,112,79.0
467,43,190,179.0
468,43,216,164.0
469,43,219,79.0
470,43,229,164.0
471,43,255,82.0
472,43,264,182.0
473,43,321,66.0
474,43,344,150.0
475,43,368,87.0
476,44,59,149.0
477,44,65,152.0
478,44,121,191.0
479,44,131,111.0
480,44,152,121.0
481,44,197,66.0
482,44,245,71.0
483,44,279,125.0
484,44,369,116.0
485,45,86,171.0
486,45,138,117.0
487,45,155,97.0
488,45,238,181.0
489,45,279,83.0
490,45,307,77.0
491,45,366,137.0
492,45,369,89.0
493,46,120,131.0
494,46,184,179.0
495,46,186,123.0
496,46,256,66.0
497,46,266,171.0
498,46,267,78.0
499,46,271,99.0
500,46,273,120.0
501,46,312,186.0
502,46,326,129.0
503,46,384,68.0
504,47,17,153.0
505,47,32,179.0
506,47,67,71.0
507,47,93,78.0
508,47,133,159.0
509,47,135,111.0
510,47,156,95.0
511,47,174,172.0
512,47,187,93.0
513,47,218,69.0
514,47,234,109.0
515,47,250,108.0
516,47,253,144.0
517,47,288,158.0
518,47,308,171.0
519,47,333,104.0
520,48,26,97.0
521,48,39,106.0
522,48,49,179.0
523,48,50,120.0
524,48,88,168.0
525,48,94,95.0
526,48,115,149.0
527,48,124,101.0
528,48,168,164.0
529,48,213,191.0
530,48,225,178.0
531,48,242,133.0
532,48,244,183.0
533,48,287,176.0
534,48,365,94.0
535,48,396,181.0
536,48,400,171.0
537,49,48,133.0
538,49,50,144.0
539,49,88,173.0
540,49,94,154.0
541,49,115,177.0
542,49,124,152.0
543,49,168,151.0
544,49,242,83.0
545,49,244,106.0
546,49,365,85.0
547,49,396,87.0
548,49,400,79.0
549,50,48,88.0
550,50,49,119.0
551,50,88,145.0
552,50,94,174.0
553,50,115,154.0
554,50,168,73.0
555,50,242,178.0
556,50,365,91.0
557,50,396,185.0
558,50,400,84.0
559,51,109,159.0
560,51,127,190.0
561,51,207,141.0
562,51,282,164.0
563,51,356,184.0
564,52,54,140.0
565,52,79,140.0
566,52,96,161.0
567,52,172,185.0
568,52,222,91.0
569,52,263,120.0
570,52,296,128.0
571,52,387,193.0
572,53,5,99.0
573,53,13,155.0
574,53,33,74.0
575,53,57,91.0
576,53,63,95.0
577,53,68,72.0
578,53,154,77.0
579,53,158,76.0
580,53,178,147.0
581,53,221,174.0
582,53,249,96.0
583,53,264,168.0
584,53,269,86.0
585,53,270,112.0
586,53,316,80.0
587,53,344,79.0
588,53,351,127.0
589,53,380,191.0
590,53,393,75.0
591,54,52,149.0
592,54,79,140.0
593,54,83,134.0
594,54,96,98.0
595,54,116,117.0
596,54,172,173.0
597,54,222,104.0
598,54,247,65.0
599,54,306,132.0
600,54,340,114.0
601,54,363,68.0
602,54,387,88.0
603,55,21,80.0
604,55,167,166.0
605,55,192,94.0
606,55,206,163.0
607,55,220,125.0
608,55,239,125.0
609,55,243,122.0
610,55,266,109.0
611,55,267,193.0
612,55,278,126.0
613,55,299,135.0
614,55,336,152.0
615,55,339,80.0
616,55,354,178.0
617,55,372,143.0
618,55,382,152.0
619,56,23,191.0
620,56,76,155.0
621,56,108,94.0
622,56,122,100.0
623,56,161,101.0
624,56,170,161.0
625,56,214,175.0
626,56,224,139.0
627,56,254,176.0
628,56,257,88.0
629,56,367,172.0
630,56,378,93.0
631,57,33,121.0
632,57,53,112.0
633,57,63,65.0
634,57,87,173.0
635,57,147,119.0
636,57,154,110.0
637,57,158,154.0
638,57,175,69.0
639,57,221,108.0
640,57,249,123.0
641,57,341,172.0
642,57,380,168.0
643,57,385,93.0
644,57,393,144.0
645,58,19,106.0
646,58,99,104.0
647,58,112,71.0
648,58,159,96.0
649,58,194,121.0
650,58,237,66.0
651,58,255,110.0
652,58,264,165.0
653,58,269,158.0
654,58,270,114.0
655,58,314,136.0
656,58,321,107.0
657,58,323,193.0
658,58,370,112.0
659,58,377,109.0
660,59,28,129.0
661,59,44,184.0
662,59,65,95.0
663,59,81,156.0
664,59,86,102.0
665,59,123,128.0
666,59,131,167.0
667,59,152,147.0
668,59,197,115.0
669,59,245,88.0
670,59,279,79.0
671,59,348,145.0
672,59,355,76.0
673,59,369,159.0
674,60,20,175.0
675,60,37,114.0
676,60,39,150.0
677,60,92,121.0
678,60,124,130.0
679,60,203,145.0
680,60,225,70.0
681,60,228,151.0
682,60,244,99.0
683,60,276,138.0
684,60,365,177.0
685,60,398,112.0
686,61,66,144.0
687,61,97,127.0
688,61,106,171.0
689,61,146,142.0
690,61,160,109.0
691,61,164,72.0
692,61,280,124.0
693,61,304,182.0
694,61,335,104.0
695,61,338,174.0
696,62,64,108.0
697,62,75,163.0
698,62,82,83.0
699,62,94,185.0
700,62,100,148.0
701,62,166,126.0
702,62,205,170.0
703,62,213,124.0
704,62,226,134.0
705,62,293,193.0
706,62,349,81.0
707,62,350,119.0
708,62,376,182.0
709,63,13,86.0
710,63,33,170.0
711,63,53,105.0
712,63,57,163.0
713,63,68,111.0
714,63,87,184.0
715,63,109,86.0
716,63,147,137.0
717,63,154,168.0
718,63,158,73.0
719,63,175,164.0
720,63,178,90.0
721,63,221,81.0
722,63,294,134.0
723,63,341,165.0
724,63,351,80.0
725,63,356,65.0
726,63,380,102.0
727,63,393,159.0
728,64,62,150.0
729,64,75,167.0
730,64,100,145.0
731,64,166,181.0
732,64,226,114.0
733,64,293,150.0
734,64,349,174.0
735,64,350,120.0
736,64,376,162.0
737,65,8,142.0
738,65,44,89.0
739,65,59,167.0
740,65,74,193.0
741,65,121,120.0
742,65,137,98.0
743,65,245,170.0
744,65,274,77.0
745,65,296,72.0
746,65,305,185.0
747,65,355,77.0
748,66,40,187.0
749,66,61,143.0
750,66,97,159.0
751,66,106,109.0
752,66,114,164.0
753,66,164,193.0
754,66,177,147.0
755,66,240,166.0
756,66,263,79.0
757,66,303,173.0
758,66,311,96.0
759,67,47,109.0
760,67,75,103.0
761,67,82,150.0
762,67,133,148.0
763,67,156,117.0
764,67,157,176.0
765,67,202,151.0
766,67,205,95.0
767,67,226,75.0
768,67,234,83.0
769,67,293,81.0
770,68,5,75.0
771,68,13,138.0
772,68,53,121.0
773,68,63,187.0
774,68,154,133.0
775,68,158,134.0
776,68,178,73.0
777,68,190,79.0
778,68,249,92.0
779,68,264,92.0
780,68,269,146.0
781,68,270,74.0
782,68,316,161.0
783,68,344,111.0
784,68,351,67.0
785,68,368,181.0
786,68,380,161.0
787,69,18,145.0
788,69,30,177.0
789,69,80,114.0
790,69,116,84.0
791,69,163,122.0
792,69,306,174.0
793,69,340,121.0
794,69,363,161.0
795,70,16,177.0
796,70,22,77.0
797,70,71,125.0
798,70,78,147.0
799,70,171,168.0
800,70,188,129.0
801,70,215,162.0
802,70,233,178.0
803,70,327,170.0
804,70,343,126.0
805,70,374,74.0
806,71,16,185.0
807,71,22,125.0
808,71,70,166.0
809,71,113,185.0
810,71,139,176.0
811,71,210,65.0
812,71,215,66.0
813,71,233,153.0
814,71,309,156.0
815,71,374,79.0
816,72,3,183.0
817,72,25,124.0
818,72,132,110.0
819,72,139,176.0
820,72,298,67.0
821,72,342,68.0
822,72,374,67.0
823,72,386,189.0
824,72,388,101.0
825,73,11,168.0
826,73,77,170.0
827,73,136,165.0
828,73,149,145.0
829,73,198,81.0
830,73,232,112.0
831,73,272,153.0
832,73,289,157.0
833,73,318,176.0
834,73,330,143.0
835,73,389,131.0
836,74,8,126.0
837,74,65,128.0
838,74,96,143.0
839,74,121,80.0
840,74,137,80.0
841,74,173,86.0
842,74,222,79.0
843,74,274,157.0
844,74,296,157.0
845,74,305,145.0
846,74,355,83.0
847,75,4,65.0
848,75,62,70.0
849,75,64,69.0
850,75,67,160.0
851,75,100,172.0
852,75,202,182.0
853,75,205,90.0
854,75,226,146.0
855,75,234,65.0
856,75,350,141.0
857,76,41,82.0
858,76,56,134.0
859,76,122,70.0
860,76,161,162.0
861,76,169,160.0
862,76,179,181.0
863,76,295,168.0
864,76,329,155.0
865,76,353,168.0
866,76,367,185.0
867,77,11,100.0
868,77,73,187.0
869,77,136,66.0
870,77,198,131.0
871,77,232,188.0
872,77,272,72.0
873,77,286,158.0
874,77,289,167.0
875,77,300,87.0
876,77,318,177.0
877,77,330,113.0
878,77,389,180.0
879,78,16,113.0
880,78,70,174.0
881,78,165,146.0
882,78,184,155.0
883,78,186,151.0
884,78,188,148.0
885,78,310,192.0
886,78,326,177.0
887,78,327,103.0
888,78,343,148.0
889,78,384,107.0
890,79,52,89.0
891,79,54,86.0
892,79,80,189.0
893,79,83,164.0
894,79,116,154.0
895,79,172,139.0
896,79,247,180.0
897,79,306,117.0
898,79,340,176.0
899,79,387,87.0
900,80,18,120.0
901,80,30,99.0
902,80,69,108.0
903,80,79,74.0
904,80,83,78.0
905,80,116,173.0
906,80,247,179.0
907,80,306,178.0
908,80,340,166.0
909,81,28,134.0
910,81,59,122.0
911,81,123,67.0
912,81,129,130.0
913,81,245,74.0
914,81,290,121.0
915,81,300,143.0
916,81,301,165.0
917,81,305,176.0
918,81,348,129.0
919,81,355,103.0
920,82,26,145.0
921,82,62,150.0
922,82,67,138.0
923,82,94,159.0
924,82,156,134.0
925,82,157,162.0
926,82,166,76.0
927,82,205,141.0
928,82,213,84.0
929,82,226,191.0
930,82,234,97.0
931,82,287,192.0
932,82,293,152.0
933,83,54,96.0
934,83,79,90.0
935,83,80,187.0
936,83,116,99.0
937,83,247,178.0
938,83,306,72.0
939,83,340,142.0
940,84,29,162.0
941,84,36,77.0
942,84,42,123.0
943,84,90,118.0
944,84,104,155.0
945,84,118,138.0
946,84,130,132.0
947,84,143,163.0
948,84,151,66.0
949,84,204,103.0
950,84,210,147.0
951,84,313,149.0
952,84,315,134.0
953,84,320,152.0
954,84,324,188.0
955,85,17,126.0
956,85,19,72.0
957,85,32,144.0
958,85,93,184.0
959,85,140,143.0
960,85,153,104.0
961,85,174,86.0
962,85,187,81.0
963,85,194,68.0
964,85,218,105.0
965,85,251,157.0
966,85,284,94.0
967,85,308,181.0
968,85,314,168.0
969,85,323,135.0
970,85,333,112.0
971,85,345,73.0
972,85,352,161.0
973,85,357,138.0
974,85,370,104.0
975,85,371,141.0
976,85,377,106.0
977,86,28,112.0
978,86,45,106.0
979,86,59,192.0
980,86,131,178.0
981,86,152,84.0
982,86,155,117.0
983,86,197,91.0
984,86,279,150.0
985,86,369,163.0
986,87,57,129.0
987,87,63,157.0
988,87,147,145.0
989,87,154,152.0
990,87,158,83.0
991,87,170,168.0
992,87,175,124.0
993,87,214,100.0
994,87,224,99.0
995,87,249,155.0
996,87,259,80.0
997,87,385,148.0
998,87,393,146.0
999,88,48,186.0
1000,88,49,114.0
1001,88,50,167.0
1002,88,115,173.0
1003,88,168,116.0
1004,88,227,168.0
1005,88,242,182.0
1006,88,365,84.0
1007,88,396,108.0
1008,88,400,131.0
1009,89,2,156.0
1010,89,40,144.0
1011,89,114,84.0
1012,89,129,187.0
1013,89,177,118.0
1014,89,189,84.0
1015,89,230,157.0
1016,89,240,113.0
1017,89,301,154.0
1018,89,303,186.0
1019,89,305,161.0
1020,89,311,109.0
1021,90,29,154.0
1022,90,36,113.0
1023,90,42,158.0
1024,90,84,80.0
1025,90,118,186.0
1026,90,130,70.0
1027,90,143,68.0
1028,90,148,134.0
1029,90,201,192.0
1030,90,204,154.0
1031,90,283,115.0
1032,90,286,98.0
1033,90,315,69.0
1034,90,324,71.0
1035,90,361,76.0
1036,91,37,85.0
1037,91,39,85.0
1038,91,92,148.0
1039,91,144,141.0
1040,91,146,141.0
1041,91,203,153.0
1042,91,227,84.0
1043,91,242,70.0
1044,91,276,190.0
1045,91,399,89.0
1046,92,37,181.0
1047,92,39,73.0
1048,92,60,159.0
1049,92,91,120.0
1050,92,203,190.0
1051,92,227,115.0
1052,92,242,69.0
1053,92,244,157.0
1054,92,276,160.0
1055,92,365,129.0
1056,92,396,127.0
1057,92,399,77.0
1058,92,400,115.0
1059,93,17,107.0
1060,93,32,67.0
1061,93,47,97.0
1062,93,85,114.0
1063,93,133,166.0
1064,93,135,188.0
1065,93,153,88.0
1066,93,174,111.0
1067,93,187,181.0
1068,93,218,94.0
1069,93,250,172.0
1070,93,253,70.0
1071,93,284,186.0
1072,93,288,167.0
1073,93,297,130.0
1074,93,308,126.0
1075,93,333,146.0
1076,93,352,173.0
1077,94,26,156.0
1078,94,48,114.0
1079,94,49,167.0
1080,94,50,188.0
1081,94,62,130.0
1082,94,82,162.0
1083,94,115,116.0
1084,94,124,90.0
1085,94,157,116.0
1086,94,166,174.0
1087,94,168,111.0
1088,94,213,116.0
1089,94,225,89.0
1090,94,226,157.0
1091,94,287,72.0
1092,94,293,71.0
1093,94,365,182.0
1094,94,400,115.0
1095,95,7,188.0
1096,95,31,131.0
1097,95,103,176.0
1098,95,138,116.0
1099,95,162,98.0
1100,95,199,73.0
1101,95,236,149.0
1102,95,346,112.0
1103,96,40,134.0
1104,96,52,89.0
1105,96,54,86.0
1106,96,74,113.0
1107,96,137,138.0
1108,96,172,177.0
1109,96,263,112.0
1110,96,296,179.0
1111,96,387,159.0
1112,97,40,135.0
1113,97,61,171.0
1114,97,66,191.0
1115,97,106,115.0
1116,97,164,144.0
1117,97,240,185.0
1118,97,263,100.0
1119,98,104,110.0
1120,98,128,97.0
1121,98,150,189.0
1122,98,151,110.0
1123,98,165,133.0
1124,98,183,74.0
1125,98,246,132.0
1126,98,277,159.0
1127,98,309,149.0
1128,98,313,110.0
1129,98,327,120.0
1130,98,337,188.0
1131,99,19,181.0
1132,99,58,69.0
1133,99,102,78.0
1134,99,112,100.0
1135,99,194,140.0
1136,99,237,82.0
1137,99,251,99.0
1138,99,255,126.0
1139,99,284,150.0
1140,99,314,120.0
1141,99,321,92.0
1142,99,323,131.0
1143,99,345,154.0
1144,99,370,163.0
1145,99,377,97.0
1146,100,4,155.0
1147,100,62,115.0
1148,100,64,131.0
1149,100,75,119.0
1150,100,205,168.0
1151,100,226,168.0
1152,100,293,84.0
1153,100,349,159.0
1154,100,350,175.0
1155,100,376,130.0
1156,101,12,185.0
1157,101,237,109.0
1158,101,255,178.0
1159,101,332,166.0
1160,102,19,193.0
1161,102,99,78.0
1162,102,105,116.0
1163,102,159,168.0
1164,102,194,64.0
1165,102,209,96.0
1166,102,251,163.0
1167,102,292,107.0
1168,102,314,128.0
1169,102,323,130.0
1170,102,345,86.0
1171,102,371,157.0
1172,102,373,127.0
1173,102,377,106.0
1174,103,24,114.0
1175,103,31,179.0
1176,103,95,124.0
1177,103,138,82.0
1178,103,162,116.0
1179,103,319,106.0
1180,104,36,87.0
1181,104,42,140.0
1182,104,84,166.0
1183,104,98,155.0
1184,104,150,152.0
1185,104,151,100.0
1186,104,183,76.0
1187,104,210,167.0
1188,104,309,191.0
1189,104,313,146.0
1190,104,315,181.0
1191,104,320,132.0
1192,105,102,142.0
1193,105,145,124.0
1194,105,159,104.0
1195,105,200,187.0
1196,105,258,167.0
1197,105,270,68.0
1198,105,292,187.0
1199,105,371,148.0
1200,105,373,182.0
1201,105,390,121.0
1202,106,40,118.0
1203,106,61,109.0
1204,106,66,181.0
1205,106,97,158.0
1206,106,114,65.0
1207,106,164,67.0
1208,106,240,125.0
1209,106,263,166.0
1210,106,303,173.0
1211,107,14,166.0
1212,107,167,105.0
1213,107,206,96.0
1214,107,243,94.0
1215,107,281,94.0
1216,107,331,164.0
1217,108,9,127.0
1218,108,56,94.0
1219,108,117,151.0
1220,108,122,158.0
1221,108,161,125.0
1222,108,170,128.0
1223,108,191,166.0
1224,108,214,71.0
1225,108,224,152.0
1226,108,257,102.0
1227,108,378,192.0
1228,108,385,128.0
1229,108,397,148.0
1230,109,25,172.0
1231,109,33,123.0
1232,109,51,137.0
1233,109,63,115.0
1234,109,127,154.0
1235,109,175,110.0
1236,109,200,80.0
1237,109,221,146.0
1238,109,282,94.0
1239,109,294,144.0
1240,109,341,101.0
1241,109,356,188.0
1242,109,380,168.0
1243,109,386,77.0
1244,109,393,113.0
1245,110,196,165.0
1246,110,247,166.0
1247,110,280,136.0
1248,110,325,69.0
1249,110,387,159.0
1250,111,7,104.0
1251,111,29,185.0
1252,111,31,86.0
1253,111,130,186.0
1254,111,143,180.0
1255,111,162,186.0
1256,111,193,191.0
1257,111,199,153.0
1258,111,236,151.0
1259,111,283,147.0
1260,111,320,153.0
1261,111,346,79.0
1262,111,358,180.0
1263,112,5,180.0
1264,112,35,169.0
1265,112,43,87.0
1266,112,58,151.0
1267,112,99,103.0
1268,112,190,79.0
1269,112,219,66.0
1270,112,237,171.0
1271,112,255,110.0
1272,112,264,153.0
1273,112,321,119.0
1274,112,344,84.0
1275,112,368,184.0
1276,113,71,170.0
1277,113,132,95.0
1278,113,139,78.0
1279,113,210,109.0
1280,113,309,125.0
1281,113,374,147.0
1282,114,66,157.0
1283,114,89,109.0
1284,114,106,188.0
1285,114,149,106.0
1286,114,177,92.0
1287,114,189,163.0
1288,114,230,103.0
1289,114,240,189.0
1290,114,303,80.0
1291,114,311,127.0
1292,115,48,126.0
1293,115,49,143.0
1294,115,50,142.0
1295,115,88,168.0
1296,115,94,81.0
1297,115,166,184.0
1298,115,168,95.0
1299,115,213,144.0
1300,115,400,149.0
1301,116,18,83.0
1302,116,30,102.0
1303,116,54,160.0
1304,116,69,85.0
1305,116,79,80.0
1306,116,80,166.0
1307,116,83,152.0
1308,116,172,136.0
1309,116,222,98.0
1310,116,247,162.0
1311,116,306,151.0
1312,116,340,139.0
1313,116,363,92.0
1314,117,9,79.0
1315,117,108,66.0
1316,117,170,190.0
1317,117,191,171.0
1318,117,195,153.0
1319,117,214,87.0
1320,117,257,179.0
1321,117,316,176.0
1322,117,375,91.0
1323,117,385,140.0
1324,117,397,150.0
1325,118,11,91.0
1326,118,42,119.0
1327,118,84,152.0
1328,118,90,133.0
1329,118,130,177.0
1330,118,136,141.0
1331,118,143,140.0
1332,118,148,172.0
1333,118,201,127.0
1334,118,204,84.0
1335,118,232,120.0
1336,118,286,154.0
1337,118,290,165.0
1338,118,324,175.0
1339,118,361,114.0
1340,118,381,96.0
1341,119,6,140.0
1342,119,26,112.0
1343,119,135,153.0
1344,119,156,148.0
1345,119,157,151.0
1346,119,174,103.0
1347,119,253,162.0
1348,119,288,147.0
1349,119,297,134.0
1350,119,333,115.0
1351,120,46,148.0
1352,120,128,189.0
1353,120,165,164.0
1354,120,184,114.0
1355,120,186,173.0
1356,120,246,152.0
1357,120,256,172.0
1358,120,266,92.0
1359,120,271,179.0
1360,120,277,178.0
