arc,originnode,destinationnode,capacity
191,19,492,62.0
192,19,565,114.0
193,20,28,79.0
194,20,31,81.0
195,20,44,54.0
196,20,62,85.0
197,20,87,71.0
198,20,188,60.0
199,20,214,39.0
200,20,225,40.0
201,20,250,45.0
202,20,301,82.0
203,20,387,74.0
204,20,390,91.0
205,20,406,109.0
206,20,460,79.0
207,20,470,111.0
208,20,518,39.0
209,20,543,95.0
210,20,556,94.0
211,20,581,38.0
212,21,23,108.0
213,21,135,102.0
214,21,165,60.0
215,21,244,87.0
216,21,306,110.0
217,21,413,80.0
218,21,431,79.0
219,21,515,69.0
220,21,520,59.0
221,21,546,103.0
222,22,28,113.0
223,22,54,48.0
224,22,161,48.0
225,22,243,56.0
226,22,264,63.0
227,22,301,51.0
228,22,406,100.0
229,22,464,110.0
230,22,506,61.0
231,22,507,55.0
232,22,563,79.0
233,22,581,71.0
234,23,21,90.0
235,23,93,93.0
236,23,211,74.0
237,23,244,75.0
238,23,246,51.0
239,23,306,63.0
240,23,358,112.0
241,23,418,52.0
242,23,426,48.0
243,23,515,42.0
244,23,520,106.0
245,23,531,53.0
246,23,539,82.0
247,23,546,49.0
248,24,29,87.0
249,24,151,40.0
250,24,170,39.0
251,24,190,105.0
252,24,253,108.0
253,24,274,58.0
254,24,304,82.0
255,24,312,112.0
256,24,385,112.0
257,24,393,54.0
258,24,405,61.0
259,24,526,53.0
260,24,595,66.0
261,24,597,42.0
262,25,49,38.0
263,25,135,111.0
264,25,148,40.0
265,25,165,97.0
266,25,166,70.0
267,25,257,66.0
268,25,265,101.0
269,25,273,50.0
270,25,397,72.0
271,25,413,43.0
272,25,428,98.0
273,25,587,98.0
274,26,38,43.0
275,26,66,49.0
276,26,198,57.0
277,26,290,111.0
278,26,296,97.0
279,26,327,41.0
280,26,508,109.0
281,26,574,83.0
282,26,575,66.0
283,27,10,103.0
284,27,96,67.0
285,27,108,47.0
286,27,175,60.0
287,27,237,55.0
288,27,345,66.0
289,27,453,103.0
290,27,465,52.0
291,27,472,95.0
292,27,485,97.0
293,28,20,71.0
294,28,22,111.0
295,28,87,45.0
296,28,210,48.0
297,28,225,77.0
298,28,243,46.0
299,28,250,104.0
300,28,301,50.0
301,28,338,60.0
302,28,387,77.0
303,28,390,88.0
304,28,406,67.0
305,28,470,93.0
306,28,518,74.0
307,28,556,99.0
308,28,581,87.0
309,29,24,111.0
310,29,151,84.0
311,29,170,55.0
312,29,190,89.0
313,29,253,52.0
314,29,274,104.0
315,29,304,59.0
316,29,312,89.0
317,29,385,57.0
318,29,393,83.0
319,29,405,110.0
320,29,526,50.0
321,29,595,96.0
322,30,69,87.0
323,30,101,85.0
324,30,116,95.0
325,30,176,65.0
326,30,187,42.0
327,30,248,58.0
328,30,293,56.0
329,30,377,64.0
330,30,392,90.0
331,30,491,67.0
332,30,493,76.0
333,30,562,81.0
334,31,18,111.0
335,31,20,99.0
336,31,62,47.0
337,31,84,106.0
338,31,87,44.0
339,31,118,47.0
340,31,169,68.0
341,31,188,54.0
342,31,214,103.0
343,31,390,74.0
344,31,406,48.0
345,31,460,101.0
346,31,470,86.0
347,31,530,95.0
348,31,543,80.0
349,31,556,53.0
350,32,37,84.0
351,32,49,69.0
352,32,70,59.0
353,32,148,60.0
354,32,157,72.0
355,32,166,75.0
356,32,257,80.0
357,32,273,73.0
358,32,284,91.0
359,32,382,76.0
360,32,407,103.0
361,32,587,84.0
362,33,58,91.0
363,33,106,61.0
364,33,266,65.0
365,33,369,57.0
366,33,442,86.0
367,33,516,80.0
368,33,552,73.0
369,34,86,109.0
370,34,205,81.0
371,34,232,41.0
372,34,263,111.0
373,34,275,85.0
374,34,285,77.0
375,34,303,68.0
376,34,567,112.0
377,35,5,57.0
378,35,121,75.0
379,35,134,79.0
380,35,138,88.0
381,35,230,97.0
382,35,256,70.0
383,35,317,69.0
384,35,439,52.0
385,35,462,57.0
386,35,494,60.0
387,35,509,108.0
388,35,519,89.0
389,36,3,41.0
390,36,58,80.0
391,36,222,74.0
392,36,323,100.0
393,36,369,100.0
394,36,394,104.0
395,36,438,58.0
396,36,449,95.0
397,36,516,95.0
398,37,32,54.0
399,37,49,90.0
400,37,70,76.0
401,37,143,74.0
402,37,148,64.0
403,37,157,50.0
404,37,257,100.0
405,37,273,42.0
406,37,284,97.0
407,37,332,39.0
408,37,373,63.0
409,37,397,96.0
410,37,442,48.0
411,37,455,71.0
412,37,534,90.0
413,37,552,91.0
414,38,26,44.0
415,38,66,81.0
416,38,134,104.0
417,38,198,69.0
418,38,256,95.0
419,38,296,93.0
420,38,327,98.0
421,38,519,69.0
422,38,574,101.0
423,39,59,70.0
424,39,79,69.0
425,39,129,57.0
426,39,133,111.0
427,39,142,51.0
428,39,167,93.0
429,39,291,58.0
430,39,302,86.0
431,39,321,85.0
432,39,433,80.0
433,39,477,82.0
434,39,523,47.0
435,39,551,60.0
436,39,590,44.0
437,40,48,86.0
438,40,68,46.0
439,40,145,104.0
440,40,164,105.0
441,40,282,66.0
442,40,326,60.0
443,40,330,68.0
444,40,344,46.0
445,40,391,51.0
446,40,444,82.0
447,40,461,89.0
448,40,535,50.0
449,40,576,49.0
450,41,19,44.0
451,41,88,68.0
452,41,137,96.0
453,41,212,55.0
454,41,223,97.0
455,41,258,52.0
456,41,259,80.0
457,41,341,91.0
458,41,364,88.0
459,41,381,92.0
460,41,410,67.0
461,41,432,108.0
462,41,492,98.0
463,42,15,56.0
464,42,167,87.0
465,42,240,64.0
466,42,262,46.0
467,42,267,93.0
468,42,298,58.0
469,42,321,65.0
470,42,363,82.0
471,42,371,63.0
472,42,457,102.0
473,42,523,70.0
474,42,525,88.0
475,43,18,45.0
476,43,98,104.0
477,43,109,61.0
478,43,173,82.0
479,43,197,68.0
480,43,213,73.0
481,43,360,113.0
482,43,389,96.0
483,43,483,92.0
484,43,544,73.0
485,43,567,44.0
486,44,20,82.0
487,44,62,83.0
488,44,87,40.0
489,44,160,75.0
490,44,214,79.0
491,44,225,79.0
492,44,250,105.0
493,44,269,94.0
494,44,338,89.0
495,44,354,40.0
496,44,422,72.0
497,44,518,82.0
498,44,556,108.0
499,45,102,78.0
500,45,152,55.0
501,45,182,61.0
502,45,190,52.0
503,45,304,93.0
504,45,309,47.0
505,45,312,43.0
506,45,370,42.0
507,45,385,91.0
508,45,405,46.0
509,45,484,82.0
510,45,600,71.0
511,46,47,54.0
512,46,67,109.0
513,46,91,76.0
514,46,153,88.0
515,46,155,50.0
516,46,162,50.0
517,46,180,63.0
518,46,194,45.0
519,46,224,49.0
520,46,271,43.0
521,46,414,78.0
522,46,441,106.0
523,47,46,101.0
524,47,67,90.0
525,47,91,104.0
526,47,153,112.0
527,47,155,49.0
528,47,194,99.0
529,47,207,42.0
530,47,219,99.0
531,47,224,106.0
532,47,324,50.0
533,47,366,105.0
534,47,374,98.0
535,47,379,108.0
536,47,415,105.0
537,47,580,52.0
538,48,40,86.0
539,48,71,112.0
540,48,164,60.0
541,48,241,44.0
542,48,282,69.0
543,48,330,70.0
544,48,348,67.0
545,48,391,61.0
546,48,444,58.0
547,48,461,102.0
548,48,576,45.0
549,49,25,106.0
550,49,32,63.0
551,49,37,60.0
552,49,70,84.0
553,49,143,42.0
554,49,148,76.0
555,49,165,99.0
556,49,166,80.0
557,49,257,70.0
558,49,265,87.0
559,49,273,67.0
560,49,397,41.0
561,49,407,104.0
562,49,413,68.0
563,49,428,91.0
564,49,587,75.0
565,50,126,60.0
566,50,155,85.0
567,50,156,76.0
568,50,180,52.0
569,50,224,104.0
570,50,227,52.0
571,50,231,103.0
572,50,271,89.0
573,50,336,64.0
574,50,414,67.0
575,50,441,90.0
576,50,572,81.0
577,50,591,80.0
578,51,227,68.0
579,51,229,82.0
580,51,336,86.0
581,51,339,60.0
582,51,401,63.0
583,51,441,88.0
584,51,465,81.0
585,51,591,113.0
586,52,77,70.0
587,52,114,78.0
588,52,261,111.0
589,52,332,61.0
590,52,355,42.0
591,52,409,109.0
592,53,83,53.0
593,53,154,67.0
594,53,206,66.0
595,53,488,93.0
596,53,598,77.0
597,54,22,83.0
598,54,112,73.0
599,54,128,40.0
600,54,161,84.0
601,54,189,72.0
602,54,264,106.0
603,54,279,47.0
604,54,342,94.0
605,54,451,56.0
606,54,464,70.0
607,54,506,82.0
608,54,563,86.0
609,54,566,78.0
610,55,16,84.0
611,55,159,73.0
612,55,400,95.0
613,55,430,112.0
614,55,447,67.0
615,55,476,85.0
616,55,514,83.0
617,55,542,114.0
618,56,11,58.0
619,56,74,41.0
620,56,117,91.0
621,56,131,89.0
622,56,171,72.0
623,56,196,41.0
624,56,234,65.0
625,56,270,90.0
626,56,286,50.0
627,56,316,42.0
628,56,325,78.0
629,56,437,62.0
630,56,454,51.0
631,56,469,48.0
632,56,594,64.0
633,57,211,75.0
634,57,236,65.0
635,57,358,105.0
636,57,418,83.0
637,57,426,46.0
638,57,450,60.0
639,57,531,96.0
640,57,539,44.0
641,58,7,99.0
642,58,33,52.0
643,58,36,49.0
644,58,106,41.0
645,58,140,82.0
646,58,266,73.0
647,58,369,111.0
648,58,516,78.0
649,59,13,45.0
650,59,39,82.0
651,59,129,92.0
652,59,141,112.0
653,59,142,104.0
654,59,167,84.0
655,59,302,89.0
656,59,433,60.0
657,59,523,47.0
658,59,551,98.0
659,60,79,65.0
660,60,149,42.0
661,60,174,54.0
662,60,186,49.0
663,60,291,91.0
664,60,479,76.0
665,60,502,47.0
666,60,551,104.0
667,61,19,110.0
668,61,137,112.0
669,61,341,80.0
670,61,410,105.0
671,61,427,85.0
672,61,432,59.0
673,61,565,100.0
674,62,20,104.0
675,62,31,48.0
676,62,44,72.0
677,62,87,98.0
678,62,160,109.0
679,62,169,96.0
680,62,214,60.0
681,62,269,52.0
682,62,354,89.0
683,62,518,93.0
684,62,556,77.0
685,63,190,72.0
686,63,233,113.0
687,63,504,45.0
688,63,526,95.0
689,64,7,96.0
690,64,140,93.0
691,64,266,106.0
692,64,294,71.0
693,64,328,99.0
694,64,403,47.0
695,64,466,40.0
696,64,503,55.0
697,64,529,76.0
698,64,549,109.0
699,64,570,102.0
700,64,592,76.0
701,65,12,109.0
702,65,226,55.0
703,65,313,105.0
704,65,320,96.0
705,65,367,85.0
706,65,395,65.0
707,65,473,94.0
708,65,495,51.0
709,65,499,64.0
710,65,588,81.0
711,66,26,96.0
712,66,38,107.0
713,66,134,64.0
714,66,198,42.0
715,66,256,70.0
716,66,290,86.0
717,66,296,59.0
718,66,314,100.0
719,66,327,110.0
720,66,439,99.0
721,66,574,63.0
722,67,46,61.0
723,67,47,65.0
724,67,91,104.0
725,67,153,63.0
726,67,155,45.0
727,67,194,74.0
728,67,207,107.0
729,67,219,78.0
730,67,224,78.0
731,67,260,90.0
732,67,324,112.0
733,67,366,68.0
734,67,374,100.0
735,67,379,81.0
736,67,415,107.0
737,67,580,103.0
738,68,40,52.0
739,68,145,81.0
740,68,252,67.0
741,68,282,81.0
742,68,289,72.0
743,68,326,85.0
744,68,330,85.0
745,68,344,85.0
746,68,391,51.0
747,68,434,101.0
748,68,444,96.0
749,68,461,68.0
750,68,535,40.0
751,68,554,112.0
752,68,560,57.0
753,68,576,96.0
754,69,30,90.0
755,69,159,66.0
756,69,178,103.0
757,69,187,90.0
758,69,377,41.0
759,69,491,62.0
760,69,493,38.0
761,69,533,74.0
762,69,562,59.0
763,70,32,88.0
764,70,37,74.0
765,70,49,54.0
766,70,143,56.0
767,70,148,40.0
768,70,157,75.0
769,70,257,40.0
770,70,273,72.0
771,70,284,105.0
772,70,332,107.0
773,70,442,65.0
774,70,455,106.0
775,70,534,95.0
776,70,587,87.0
777,71,48,52.0
778,71,164,96.0
779,71,201,89.0
780,71,238,58.0
781,71,241,39.0
782,71,252,54.0
783,71,282,100.0
784,71,319,65.0
785,71,330,109.0
786,71,348,79.0
787,71,444,90.0
788,71,452,41.0
789,71,561,40.0
790,71,576,70.0
791,71,586,67.0
792,72,110,74.0
793,72,125,100.0
794,72,254,52.0
795,72,318,54.0
796,72,364,87.0
797,72,425,62.0
798,72,492,41.0
799,72,541,57.0
800,73,199,111.0
801,73,298,68.0
802,73,525,97.0
803,74,11,91.0
804,74,56,67.0
805,74,117,80.0
806,74,150,91.0
807,74,196,48.0
808,74,222,51.0
809,74,234,53.0
810,74,270,89.0
811,74,297,98.0
812,74,316,93.0
813,74,325,104.0
814,74,361,102.0
815,74,474,70.0
816,74,548,69.0
817,75,103,112.0
818,75,166,44.0
819,75,407,101.0
820,75,412,98.0
821,75,428,57.0
822,75,500,86.0
823,75,527,57.0
824,76,85,39.0
825,76,178,62.0
826,76,221,38.0
827,76,239,106.0
828,76,295,84.0
829,76,351,65.0
830,76,398,82.0
831,76,420,110.0
832,76,445,108.0
833,76,447,62.0
834,76,475,45.0
835,76,476,40.0
836,76,498,84.0
837,76,545,68.0
838,77,52,55.0
839,77,157,67.0
840,77,284,51.0
841,77,332,76.0
842,77,355,113.0
843,78,99,76.0
844,78,124,89.0
845,78,146,103.0
846,78,245,84.0
847,78,404,54.0
848,78,424,103.0
849,79,39,93.0
850,79,60,63.0
851,79,133,84.0
852,79,186,58.0
853,79,291,72.0
854,79,321,98.0
855,79,433,101.0
856,79,458,51.0
857,79,477,87.0
858,79,551,89.0
859,79,590,76.0
860,80,311,104.0
861,80,322,89.0
862,80,337,102.0
863,80,513,68.0
864,80,532,86.0
865,80,557,76.0
866,81,92,64.0
867,81,100,110.0
868,81,133,65.0
869,81,215,40.0
870,81,220,42.0
871,81,310,103.0
872,81,321,83.0
873,81,446,65.0
874,81,458,50.0
875,81,467,108.0
876,81,477,43.0
877,81,590,92.0
878,82,5,98.0
879,82,105,109.0
880,82,121,60.0
881,82,138,110.0
882,82,183,106.0
883,82,423,38.0
884,82,462,84.0
885,82,494,74.0
886,82,582,59.0
887,83,5,107.0
888,83,53,38.0
889,83,230,99.0
890,83,317,44.0
891,83,423,62.0
892,83,462,86.0
893,83,494,53.0
894,83,509,97.0
895,83,582,71.0
896,83,598,99.0
897,84,31,48.0
898,84,118,86.0
899,84,147,48.0
900,84,169,72.0
901,84,242,87.0
902,84,272,41.0
903,84,460,82.0
904,84,530,59.0
905,85,76,88.0
906,85,104,90.0
907,85,159,104.0
908,85,178,50.0
909,85,221,76.0
910,85,239,72.0
911,85,398,64.0
912,85,408,41.0
913,85,420,45.0
914,85,447,111.0
915,85,448,43.0
916,85,476,44.0
917,85,542,103.0
918,86,34,112.0
919,86,174,90.0
920,86,179,40.0
921,86,275,114.0
922,86,285,105.0
923,87,20,105.0
924,87,28,42.0
925,87,31,63.0
926,87,44,110.0
927,87,62,80.0
928,87,160,101.0
929,87,214,71.0
930,87,225,99.0
931,87,250,101.0
932,87,269,87.0
933,87,338,98.0
934,87,354,41.0
935,87,387,110.0
936,87,390,102.0
937,87,406,49.0
938,87,422,70.0
939,87,470,67.0
940,87,518,110.0
941,87,556,96.0
942,88,41,84.0
943,88,125,53.0
944,88,193,49.0
945,88,212,97.0
946,88,258,74.0
947,88,259,97.0
948,88,364,59.0
949,88,381,44.0
950,88,432,100.0
951,88,481,64.0
952,88,492,67.0
953,88,541,103.0
954,88,584,81.0
955,89,149,63.0
956,89,163,86.0
957,89,174,105.0
958,89,232,56.0
959,89,336,53.0
960,89,372,51.0
961,89,479,75.0
962,89,496,108.0
963,89,502,86.0
964,89,540,86.0
965,90,13,46.0
966,90,136,83.0
967,90,141,86.0
968,90,305,92.0
969,90,362,50.0
970,90,378,51.0
971,90,451,93.0
972,91,46,58.0
973,91,47,92.0
974,91,67,96.0
975,91,97,97.0
976,91,153,58.0
977,91,155,86.0
978,91,172,39.0
979,91,180,54.0
980,91,224,59.0
981,91,260,85.0
982,91,271,106.0
983,91,324,76.0
984,91,374,79.0
985,91,379,89.0
986,91,414,61.0
987,92,81,97.0
988,92,100,76.0
989,92,191,107.0
990,92,235,56.0
991,92,267,40.0
992,92,288,80.0
993,92,300,38.0
994,92,310,73.0
995,92,388,49.0
996,92,446,76.0
997,92,456,105.0
998,92,508,102.0
999,92,571,61.0
1000,93,23,40.0
1001,93,200,71.0
1002,93,211,51.0
1003,93,216,75.0
1004,93,244,113.0
1005,93,246,44.0
1006,93,299,109.0
1007,93,306,77.0
1008,93,335,41.0
1009,93,515,59.0
1010,93,520,57.0
1011,93,539,73.0
1012,94,95,81.0
1013,94,119,104.0
1014,94,185,83.0
1015,94,365,106.0
1016,94,429,69.0
1017,94,434,54.0
1018,94,489,80.0
1019,94,528,92.0
1020,94,554,81.0
1021,94,583,95.0
1022,95,94,77.0
1023,95,119,65.0
1024,95,185,48.0
1025,95,206,93.0
1026,95,429,77.0
1027,95,489,81.0
1028,95,528,64.0
1029,96,27,78.0
1030,96,108,77.0
1031,96,175,85.0
1032,96,237,52.0
1033,96,278,84.0
1034,96,292,73.0
1035,96,345,55.0
1036,96,453,88.0
1037,96,465,87.0
1038,96,472,87.0
1039,96,569,88.0
1040,96,599,93.0
1041,97,91,49.0
1042,97,122,73.0
1043,97,123,101.0
1044,97,126,95.0
1045,97,153,91.0
1046,97,156,46.0
1047,97,172,58.0
1048,97,180,76.0
1049,97,215,100.0
1050,97,220,94.0
1051,97,224,101.0
1052,97,260,101.0
1053,97,271,67.0
1054,97,324,99.0
1055,97,374,65.0
1056,97,379,61.0
1057,97,417,105.0
1058,97,467,80.0
1059,97,505,77.0
1060,97,572,75.0
1061,97,577,47.0
1062,98,43,47.0
1063,98,109,91.0
1064,98,173,66.0
1065,98,197,58.0
1066,98,213,109.0
1067,98,303,62.0
1068,98,360,112.0
1069,98,389,102.0
1070,98,501,78.0
1071,98,544,78.0
1072,98,567,90.0
1073,99,78,108.0
1074,99,124,106.0
1075,99,130,75.0
1076,99,245,92.0
1077,99,404,43.0
1078,99,424,106.0
1079,99,522,90.0
1080,100,81,56.0
1081,100,92,62.0
1082,100,123,75.0
1083,100,191,81.0
1084,100,235,54.0
1085,100,288,89.0
1086,100,300,82.0
1087,100,310,91.0
1088,100,388,58.0
1089,100,417,110.0
1090,100,446,38.0
1091,100,456,77.0
1092,100,508,61.0
1093,100,571,59.0
1094,100,575,74.0
1095,101,30,56.0
1096,101,116,111.0
1097,101,176,109.0
1098,101,187,67.0
1099,101,229,111.0
1100,101,248,96.0
1101,101,293,49.0
1102,101,377,47.0
1103,101,392,53.0
1104,101,491,83.0
1105,101,493,56.0
1106,102,17,56.0
1107,102,45,56.0
1108,102,152,50.0
1109,102,182,41.0
1110,102,309,86.0
1111,102,370,88.0
1112,102,385,82.0
1113,102,484,46.0
1114,102,589,107.0
1115,102,600,77.0
1116,103,14,68.0
1117,103,75,85.0
1118,103,382,113.0
1119,103,407,101.0
1120,103,412,73.0
1121,103,500,94.0
1122,104,85,109.0
1123,104,144,60.0
1124,104,203,44.0
1125,104,239,81.0
1126,104,356,100.0
1127,104,380,94.0
1128,104,408,42.0
1129,104,448,99.0
1130,104,480,60.0
1131,104,542,44.0
1132,105,82,53.0
1133,105,121,65.0
1134,105,138,45.0
1135,105,183,41.0
1136,105,462,101.0
1137,105,494,95.0
1138,105,582,45.0
1139,106,33,83.0
1140,106,58,75.0
1141,106,266,85.0
1142,106,369,106.0
1143,106,438,44.0
1144,106,442,39.0
1145,106,449,48.0
1146,106,516,67.0
1147,106,552,56.0
1148,107,241,44.0
1149,107,311,41.0
1150,107,346,68.0
1151,107,452,43.0
1152,107,511,39.0
1153,107,557,108.0
1154,107,559,90.0
1155,107,561,101.0
1156,108,27,38.0
1157,108,96,41.0
1158,108,175,109.0
1159,108,181,66.0
1160,108,184,110.0
1161,108,208,110.0
1162,108,237,70.0
1163,108,287,74.0
1164,108,292,50.0
1165,108,345,88.0
1166,108,453,40.0
1167,108,472,97.0
1168,108,485,111.0
1169,108,521,81.0
1170,108,569,90.0
1171,109,18,105.0
1172,109,43,54.0
1173,109,98,71.0
1174,109,173,110.0
1175,109,213,76.0
1176,109,360,66.0
1177,109,389,79.0
1178,109,483,67.0
1179,109,543,99.0
1180,109,544,82.0
1181,109,567,90.0
1182,110,72,49.0
1183,110,125,89.0
1184,110,254,44.0
1185,110,364,64.0
1186,110,425,78.0
1187,110,541,104.0
1188,110,596,109.0
1189,111,6,90.0
1190,111,120,95.0
1191,111,146,67.0
1192,111,217,54.0
1193,111,249,72.0
1194,111,251,57.0
1195,111,378,89.0
1196,111,436,85.0
1197,111,486,92.0
1198,111,517,38.0
1199,111,558,78.0
1200,112,54,42.0
1201,112,128,94.0
1202,112,129,76.0
1203,112,142,106.0
1204,112,179,50.0
1205,112,189,85.0
1206,112,279,71.0
1207,112,451,87.0
1208,112,551,93.0
1209,112,566,107.0
1210,113,154,68.0
1211,113,168,56.0
1212,113,219,41.0
1213,113,255,53.0
1214,113,314,68.0
1215,113,317,103.0
1216,113,366,56.0
1217,113,415,65.0
1218,114,52,101.0
1219,114,261,58.0
1220,114,266,109.0
1221,114,332,68.0
1222,114,355,108.0
1223,114,403,75.0
1224,114,409,101.0
1225,114,455,65.0
1226,114,592,46.0
1227,115,122,92.0
1228,115,126,109.0
1229,115,149,51.0
1230,115,156,44.0
1231,115,172,87.0
1232,115,186,107.0
1233,115,215,74.0
1234,115,220,104.0
1235,115,467,86.0
1236,115,479,105.0
1237,115,505,81.0
1238,115,572,92.0
1239,115,577,62.0
1240,116,30,56.0
1241,116,101,78.0
1242,116,176,101.0
1243,116,202,113.0
1244,116,218,99.0
1245,116,229,57.0
1246,116,248,64.0
1247,116,293,70.0
1248,116,339,63.0
1249,116,392,55.0
1250,116,401,43.0
1251,116,493,82.0
1252,117,11,82.0
1253,117,56,65.0
1254,117,74,42.0
1255,117,131,66.0
1256,117,196,109.0
1257,117,234,108.0
1258,117,270,72.0
1259,117,286,40.0
1260,117,297,81.0
1261,117,316,43.0
1262,117,325,92.0
1263,117,361,55.0
1264,117,437,81.0
1265,117,454,73.0
1266,117,469,113.0
1267,117,594,77.0
1268,118,31,67.0
1269,118,84,41.0
1270,118,147,93.0
1271,118,169,45.0
1272,118,242,87.0
1273,118,272,78.0
1274,118,460,110.0
1275,118,530,51.0
1276,119,94,84.0
1277,119,95,90.0
1278,119,185,41.0
1279,119,365,86.0
1280,119,429,48.0
1281,119,434,79.0
1282,119,489,45.0
1283,119,528,50.0
1284,119,583,91.0
1285,120,6,63.0
1286,120,111,50.0
1287,120,217,60.0
1288,120,249,63.0
1289,120,251,43.0
1290,120,315,111.0
1291,120,378,63.0
1292,120,436,107.0
1293,120,443,101.0
1294,120,486,101.0
1295,120,507,54.0
1296,120,524,42.0
1297,120,558,80.0
1298,120,568,104.0
1299,121,5,106.0
1300,121,35,46.0
1301,121,82,91.0
1302,121,105,53.0
1303,121,138,56.0
1304,121,183,92.0
1305,121,230,111.0
1306,121,317,76.0
1307,121,423,48.0
1308,121,439,74.0
1309,121,462,66.0
1310,121,494,44.0
1311,121,509,62.0
1312,121,519,84.0
1313,121,582,113.0
1314,122,97,65.0
1315,122,115,59.0
1316,122,126,41.0
1317,122,156,97.0
1318,122,172,73.0
1319,122,180,105.0
1320,122,215,91.0
1321,122,220,99.0
1322,122,224,111.0
1323,122,260,101.0
1324,122,374,82.0
1325,122,467,49.0
1326,122,505,112.0
1327,122,572,74.0
1328,122,577,84.0
1329,123,97,109.0
1330,123,100,82.0
1331,123,172,113.0
1332,123,215,55.0
1333,123,260,99.0
1334,123,324,112.0
1335,123,374,70.0
1336,123,379,85.0
1337,123,417,77.0
1338,123,446,94.0
1339,123,505,106.0
1340,123,575,87.0
1341,123,577,85.0
1342,123,580,48.0
1343,124,78,102.0
1344,124,99,57.0
1345,124,130,66.0
1346,124,245,92.0
1347,124,404,41.0
1348,124,424,45.0
1349,124,522,46.0
1350,125,72,105.0
1351,125,88,100.0
1352,125,110,51.0
1353,125,212,62.0
1354,125,254,103.0
1355,125,259,72.0
1356,125,364,51.0
1357,125,386,73.0
1358,125,410,71.0
1359,125,425,91.0
1360,125,492,63.0
